,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
305,"[4, 9, 4, 11, 22]",[50],1433,1641,103500,77.75479452054795,4938,14,892
306,"[4, 9, 5, 4, 28]",[50],1046,1066,34812,85.32191780821918,5776,1,597
307,"[4, 9, 5, 5, 27]",[50],1183,1185,40584,85.6458904109589,5620,3,665
308,"[4, 9, 5, 6, 26]",[50],1104,1198,39408,85.64246575342466,5536,3,623
309,"[4, 9, 5, 7, 25]",[50],1226,1392,42984,83.7541095890411,5349,5,615
310,"[4, 9, 5, 8, 24]",[50],1404,1445,54090,83.26301369863015,5211,11,741
311,"[4, 9, 5, 9, 23]",[50],1092,1481,36576,82.53082191780821,5253,4,571
312,"[4, 9, 5, 10, 22]",[50],1209,1561,47472,79.26027397260273,5031,14,644
313,"[4, 9, 6, 4, 27]",[50],1191,1180,31734,86.2527397260274,5605,20,456
314,"[4, 9, 6, 5, 26]",[50],1067,1262,24570,84.69109589041096,5599,3,445
315,"[4, 9, 6, 6, 25]",[50],1107,1411,27522,85.63219178082193,5572,10,455
316,"[4, 9, 6, 7, 24]",[50],938,1374,19428,82.66095890410959,5599,6,346
317,"[4, 9, 6, 8, 23]",[50],1037,1555,24096,81.58767123287672,5451,2,414
318,"[4, 9, 6, 9, 22]",[50],860,1555,23712,80.19589041095891,5338,5,424
319,"[4, 9, 7, 4, 26]",[50],1027,1444,18408,86.11575342465754,5622,5,325
320,"[4, 9, 7, 5, 25]",[50],934,1267,17136,85.05616438356164,5675,10,258
321,"[4, 9, 7, 6, 24]",[50],893,1490,17376,83.23082191780821,5511,5,269
322,"[4, 9, 7, 7, 23]",[50],652,1369,12048,80.54452054794521,5755,0,293
323,"[4, 9, 7, 8, 22]",[50],846,1730,17172,79.71095890410959,5411,1,296
324,"[4, 9, 8, 4, 25]",[50],742,1299,11544,83.46438356164384,5799,1,195
325,"[4, 9, 8, 5, 24]",[50],735,1515,10296,83.27671232876712,5787,0,214
326,"[4, 9, 8, 6, 23]",[50],707,1497,12504,81.65,5786,5,233
327,"[4, 9, 8, 7, 22]",[50],851,1639,17136,81.36164383561643,5596,16,175
328,"[4, 9, 9, 4, 24]",[50],785,1488,12252,82.8931506849315,5554,6,129
329,"[4, 9, 9, 5, 23]",[50],766,1603,12846,81.67671232876712,5608,9,126
330,"[4, 9, 9, 6, 22]",[50],745,1696,11736,82.00068493150685,5423,7,157
331,"[4, 9, 10, 4, 23]",[50],672,1488,7632,80.57054794520549,5746,0,101
332,"[4, 9, 10, 5, 22]",[50],771,1705,13824,81.06849315068493,5484,17,114
333,"[4, 9, 11, 4, 22]",[50],740,1580,10296,80.2595890410959,5625,5,108
334,"[4, 10, 4, 4, 28]",[50],1610,1101,59970,90.14657534246575,5184,4,853
335,"[4, 10, 4, 5, 27]",[50],1265,1244,63156,86.58493150684932,5355,12,706
336,"[4, 10, 4, 6, 26]",[50],1228,1426,98784,82.85479452054794,5463,6,940
337,"[4, 10, 4, 7, 25]",[50],1388,1335,85326,84.80821917808218,5123,14,839
338,"[4, 10, 4, 8, 24]",[50],1136,1377,74130,81.43972602739726,5286,0,829
339,"[4, 10, 4, 9, 23]",[50],1574,1509,117738,82.0513698630137,4900,33,944
340,"[4, 10, 4, 10, 22]",[50],1282,1510,92604,76.94109589041096,5113,26,831
341,"[4, 10, 5, 4, 27]",[50],1494,1166,54066,88.78493150684932,5391,9,739
342,"[4, 10, 5, 5, 26]",[50],1278,1314,49974,86.68356164383562,5495,3,704
343,"[4, 10, 5, 6, 25]",[50],1106,1365,30954,84.51986301369863,5391,11,524
344,"[4, 10, 5, 7, 24]",[50],1195,1416,39126,81.68904109589042,5327,8,615
345,"[4, 10, 5, 8, 23]",[50],1002,1437,22830,81.14657534246575,5299,2,446
346,"[4, 10, 5, 9, 22]",[50],1275,1631,52398,82.16712328767123,5001,7,673
347,"[4, 10, 6, 4, 26]",[50],1091,1289,25848,86.79657534246576,5499,6,444
348,"[4, 10, 6, 5, 25]",[50],1231,1351,34926,86.84452054794521,5440,14,521
349,"[4, 10, 6, 6, 24]",[50],914,1478,22776,83.92602739726027,5646,7,428
350,"[4, 10, 6, 7, 23]",[50],879,1567,24630,82.86849315068493,5437,5,430
351,"[4, 10, 6, 8, 22]",[50],1110,1470,29700,82.87397260273973,5416,12,443
352,"[4, 10, 7, 4, 25]",[50],830,1316,15144,84.97945205479452,5759,5,252
353,"[4, 10, 7, 5, 24]",[50],815,1456,14760,84.67739726027396,5743,4,254
354,"[4, 10, 7, 6, 23]",[50],780,1507,15990,83.85000000000001,5587,2,344
355,"[4, 10, 7, 7, 22]",[50],1031,1630,23010,83.77739726027397,5276,21,303
356,"[4, 10, 8, 4, 24]",[50],744,1563,12546,84.41301369863014,5465,2,208
357,"[4, 10, 8, 5, 23]",[50],658,1570,6144,82.31301369863013,5864,0,167
358,"[4, 10, 8, 6, 22]",[50],709,1584,12264,82.08835616438355,5429,8,160
359,"[4, 10, 9, 4, 23]",[50],680,1526,8034,82.66164383561645,5681,2,116
360,"[4, 10, 9, 5, 22]",[50],874,1644,15882,82.7472602739726,5497,17,131
361,"[4, 10, 10, 4, 22]",[50],688,1641,7566,81.48630136986301,5618,1,120
362,"[4, 11, 4, 4, 27]",[50],1451,1140,70122,87.81575342465754,5326,10,847
363,"[4, 11, 4, 5, 26]",[50],1540,1374,132564,88.45821917808219,5100,11,1068
364,"[4, 11, 4, 6, 25]",[50],1183,1281,50664,84.7582191780822,5440,0,718
365,"[4, 11, 4, 7, 24]",[50],1191,1480,82008,82.67876712328767,5327,0,842
366,"[4, 11, 4, 8, 23]",[50],1168,1574,87234,81.50821917808219,5276,6,840
367,"[4, 11, 4, 9, 22]",[50],1055,1604,84288,78.93972602739726,5098,3,863
368,"[4, 11, 5, 4, 26]",[50],1202,1261,33948,86.39520547945206,5619,1,648
369,"[4, 11, 5, 5, 25]",[50],1236,1517,63270,86.40616438356165,5271,14,673
370,"[4, 11, 5, 6, 24]",[50],1014,1539,31554,84.30616438356165,5359,6,528
371,"[4, 11, 5, 7, 23]",[50],1110,1654,42504,83.40479452054794,5185,9,600
372,"[4, 11, 5, 8, 22]",[50],967,1602,32016,80.36164383561643,5486,3,595
373,"[4, 11, 6, 4, 25]",[50],872,1330,26892,84.21917808219177,5622,0,495
374,"[4, 11, 6, 5, 24]",[50],1178,1468,31380,86.68835616438356,5322,9,528
375,"[4, 11, 6, 6, 23]",[50],922,1518,33666,83.06506849315069,5490,5,476
376,"[4, 11, 6, 7, 22]",[50],977,1659,26748,83.19863013698631,5477,5,458
377,"[4, 11, 7, 4, 24]",[50],1107,1646,33012,86.13835616438357,5302,26,349
378,"[4, 11, 7, 5, 23]",[50],846,1520,13224,83.76780821917808,5630,2,276
379,"[4, 11, 7, 6, 22]",[50],877,1613,15420,82.25068493150684,5406,4,279
380,"[4, 11, 8, 4, 23]",[50],832,1556,12756,83.82191780821918,5555,6,195
381,"[4, 11, 8, 5, 22]",[50],742,1511,10146,82.21849315068494,5722,1,211
382,"[4, 11, 9, 4, 22]",[50],702,1545,10296,83.1527397260274,5636,0,186
383,"[4, 12, 4, 4, 26]",[50],1371,1371,96528,87.66027397260274,5156,1,961
384,"[4, 12, 4, 5, 25]",[50],1189,1423,68604,86.3945205479452,5197,1,800
385,"[4, 12, 4, 6, 24]",[50],1212,1429,79944,83.813698630137,5336,2,910
386,"[4, 12, 4, 7, 23]",[50],1320,1604,149712,83.0041095890411,5365,10,1090
387,"[4, 12, 4, 8, 22]",[50],1156,1674,100836,79.77191780821917,5127,0,915
388,"[4, 12, 5, 4, 25]",[50],1011,1432,40986,84.77054794520548,5594,0,663
389,"[4, 12, 5, 5, 24]",[50],1035,1409,53226,84.97602739726028,5598,0,688
390,"[4, 12, 5, 6, 23]",[50],1025,1483,35328,85.39931506849315,5467,0,607
391,"[4, 12, 5, 7, 22]",[50],1047,1473,40128,83.27808219178083,5381,1,600
392,"[4, 12, 6, 4, 24]",[50],979,1432,26190,86.05684931506849,5536,1,487
393,"[4, 12, 6, 5, 23]",[50],946,1561,23016,83.53150684931508,5444,1,405
394,"[4, 12, 6, 6, 22]",[50],986,1654,23742,83.23013698630137,5342,1,466
395,"[4, 12, 7, 4, 23]",[50],704,1524,14592,82.14657534246575,5850,0,314
396,"[4, 12, 7, 5, 22]",[50],757,1590,13440,82.69589041095891,5645,1,281
397,"[4, 12, 8, 4, 22]",[50],735,1517,12144,83.01095890410959,5553,0,239
398,"[4, 13, 4, 4, 25]",[50],1242,1507,72348,85.03904109589041,5317,2,831
399,"[4, 13, 4, 5, 24]",[50],1148,1508,89376,86.12876712328767,5257,4,871
400,"[4, 13, 4, 6, 23]",[50],1296,1560,112944,84.64246575342466,5061,16,987
401,"[4, 13, 4, 7, 22]",[50],1230,1606,82788,82.85410958904109,5045,11,830
402,"[4, 13, 5, 4, 24]",[50],971,1492,31644,85.03561643835617,5410,0,559
403,"[4, 13, 5, 5, 23]",[50],1042,1793,47520,85.02465753424657,5388,2,680
404,"[4, 13, 5, 6, 22]",[50],937,1618,33072,82.7486301369863,5472,0,570
405,"[4, 13, 6, 4, 23]",[50],1009,1509,28956,85.07671232876713,5493,2,507
406,"[4, 13, 6, 5, 22]",[50],601,1567,15420,79.46712328767124,5658,0,405
407,"[4, 13, 7, 4, 22]",[50],720,1626,12540,82.34109589041095,5706,0,323
408,"[4, 14, 4, 4, 24]",[50],1221,1446,127290,82.35684931506849,5235,23,931
409,"[4, 14, 4, 5, 23]",[50],1188,1658,104238,82.06027397260274,5302,5,967
410,"[4, 14, 4, 6, 22]",[50],1286,1568,94890,83.51849315068493,5080,25,870
411,"[4, 14, 5, 4, 23]",[50],1138,1487,42072,85.48082191780821,5339,4,690
412,"[4, 14, 5, 5, 22]",[50],930,1620,32712,85.7431506849315,5343,1,589
413,"[4, 14, 6, 4, 22]",[50],965,1690,17856,85.56301369863014,5433,0,389
414,"[4, 15, 4, 4, 23]",[50],1314,1621,112530,82.71095890410959,5170,6,998
415,"[4, 15, 4, 5, 22]",[50],1237,1553,101592,85.52534246575343,5121,2,917
416,"[4, 15, 5, 4, 22]",[50],1083,1627,47616,86.40479452054794,5236,2,713
417,"[5, 4, 4, 8, 29]",[50],1406,1100,107268,82.08356164383561,5355,13,837
418,"[5, 4, 4, 9, 28]",[50],1677,1147,126966,82.10821917808218,5147,57,883
419,"[5, 4, 4, 10, 27]",[50],1565,1335,103398,78.5486301369863,5113,22,928
420,"[5, 4, 4, 11, 26]",[50],1529,1177,78360,76.37739726027397,5344,6,889
421,"[5, 4, 4, 12, 25]",[50],1684,1333,182268,75.85342465753425,5075,53,1091
422,"[5, 4, 4, 13, 24]",[50],1425,1363,88050,72.74657534246576,5147,14,841
423,"[5, 4, 4, 14, 23]",[50],1483,1499,140046,71.31506849315068,5018,39,935
424,"[5, 4, 4, 15, 22]",[50],1694,1693,135162,72.86917808219178,4710,80,923
425,"[5, 4, 5, 7, 29]",[50],1558,986,72930,84.16301369863014,5450,56,700
426,"[5, 4, 5, 8, 28]",[50],1452,1103,53154,80.63630136986302,5384,50,542
427,"[5, 4, 5, 9, 27]",[50],1291,1197,48090,79.8890410958904,5565,16,630
428,"[5, 4, 5, 10, 26]",[50],1261,1218,50400,78.67534246575343,5284,35,562
429,"[5, 4, 5, 11, 25]",[50],1267,1387,47646,76.27534246575343,5329,17,669
430,"[5, 4, 5, 12, 24]",[50],1239,1487,47892,75.33561643835617,5264,25,618
431,"[5, 4, 5, 13, 23]",[50],1290,1554,53730,74.00410958904111,5012,23,535
432,"[5, 4, 5, 14, 22]",[50],1094,1596,32568,70.9904109589041,5181,5,522
433,"[5, 4, 6, 6, 29]",[50],1187,1100,28218,85.7904109589041,5742,6,453
434,"[5, 4, 6, 7, 28]",[50],1195,1206,27468,82.69315068493151,5820,12,417
435,"[5, 4, 6, 8, 27]",[50],1125,1220,28944,80.97328767123287,5593,11,404
436,"[5, 4, 6, 9, 26]",[50],1185,1373,39486,78.5945205479452,5452,40,408
437,"[5, 4, 6, 10, 25]",[50],1153,1357,36546,77.79520547945205,5446,32,424
438,"[5, 4, 6, 11, 24]",[50],1169,1342,30288,75.77054794520548,5383,16,475
439,"[5, 4, 6, 12, 23]",[50],958,1660,19848,73.23150684931507,5329,4,362
440,"[5, 4, 6, 13, 22]",[50],1189,1568,38520,73.24178082191781,5165,37,380
441,"[5, 4, 7, 5, 29]",[50],1061,903,29736,83.5527397260274,5753,27,291
442,"[5, 4, 7, 6, 28]",[50],1089,1200,24078,83.99931506849315,5667,12,310
443,"[5, 4, 7, 7, 27]",[50],1045,1215,29940,80.76027397260273,5636,40,239
444,"[5, 4, 7, 8, 26]",[50],1062,1274,36114,80.24452054794521,5559,45,280
445,"[5, 4, 7, 9, 25]",[50],1159,1482,30504,78.04794520547945,5576,39,205
446,"[5, 4, 7, 10, 24]",[50],1005,1445,33264,76.52465753424657,5494,46,263
447,"[5, 4, 7, 11, 23]",[50],1140,1531,33456,75.5904109589041,5285,46,286
448,"[5, 4, 7, 12, 22]",[50],947,1632,21276,71.69931506849315,5304,20,202
449,"[5, 4, 8, 4, 29]",[50],1080,1030,26760,83.3972602739726,5854,28,194
450,"[5, 4, 8, 5, 28]",[50],1001,1181,22014,82.83972602739726,5820,16,232
451,"[5, 4, 8, 6, 27]",[50],843,1249,23676,80.80410958904109,5787,27,155
452,"[5, 4, 8, 7, 26]",[50],931,1216,20844,81.22328767123288,5820,25,218
453,"[5, 4, 8, 8, 25]",[50],934,1478,27480,79.04383561643836,5651,29,206
454,"[5, 4, 8, 9, 24]",[50],853,1427,19170,76.28698630136986,5609,20,190
455,"[5, 4, 8, 10, 23]",[50],824,1555,14844,75.60342465753425,5634,9,187
456,"[5, 4, 8, 11, 22]",[50],910,1596,27750,72.05958904109589,5485,37,175
457,"[5, 4, 9, 4, 28]",[50],912,1114,20118,82.53082191780821,5877,23,160
458,"[5, 4, 9, 5, 27]",[50],806,1170,9672,81.46643835616439,5713,7,125
459,"[5, 4, 9, 6, 26]",[50],949,1267,24276,81.47602739726028,5827,27,152
460,"[5, 4, 9, 7, 25]",[50],852,1343,15456,80.37054794520549,5835,10,144
461,"[5, 4, 9, 8, 24]",[50],1007,1407,29178,77.94931506849315,5530,46,119
462,"[5, 4, 9, 9, 23]",[50],795,1483,12576,74.83561643835617,5571,7,119
463,"[5, 4, 9, 10, 22]",[50],882,1660,18012,73.2458904109589,5555,27,79
464,"[5, 4, 10, 4, 27]",[50],938,1192,24420,80.99109589041096,5767,27,116
465,"[5, 4, 10, 5, 26]",[50],934,1236,24840,80.74931506849316,5723,43,63
466,"[5, 4, 10, 6, 25]",[50],875,1465,25776,79.39246575342466,5765,37,115
467,"[5, 4, 10, 7, 24]",[50],906,1419,18036,78.28424657534246,5636,27,64
468,"[5, 4, 10, 8, 23]",[50],827,1507,26208,75.71849315068494,5603,39,90
469,"[5, 4, 10, 9, 22]",[50],741,1548,14184,72.51849315068493,5615,11,93
470,"[5, 4, 11, 4, 26]",[50],904,1356,20184,80.3958904109589,5780,22,122
471,"[5, 4, 11, 5, 25]",[50],938,1398,31902,77.99109589041096,5651,48,88
472,"[5, 4, 11, 6, 24]",[50],811,1426,13392,77.02260273972603,5598,11,86
473,"[5, 4, 11, 7, 23]",[50],816,1527,23628,74.53219178082192,5558,39,73
474,"[5, 4, 11, 8, 22]",[50],797,1551,17580,74.11164383561643,5656,19,65
475,"[5, 4, 12, 4, 25]",[50],1039,1460,28692,78.57876712328768,5580,38,92
476,"[5, 4, 12, 5, 24]",[50],842,1415,14952,76.56027397260274,5601,16,83
477,"[5, 4, 12, 6, 23]",[50],905,1398,26472,74.64657534246575,5497,52,28
478,"[5, 4, 12, 7, 22]",[50],716,1590,14640,72.61232876712329,5522,18,66
479,"[5, 4, 13, 4, 24]",[50],903,1398,19536,75.2123287671233,5717,16,89
480,"[5, 4, 13, 5, 23]",[50],848,1429,17910,75.6541095890411,5694,28,61
481,"[5, 4, 13, 6, 22]",[50],798,1562,16500,73.19383561643835,5409,25,51
482,"[5, 4, 14, 4, 23]",[50],911,1514,30108,73.91712328767125,5435,53,65
483,"[5, 4, 14, 5, 22]",[50],871,1538,24936,72.99452054794521,5369,46,45
484,"[5, 4, 15, 4, 22]",[50],917,1544,18474,72.3945205479452,5561,18,79
485,"[5, 5, 4, 7, 29]",[50],1587,1127,91146,85.31986301369862,5229,17,888
486,"[5, 5, 4, 8, 28]",[50],1522,1102,93660,82.07808219178082,5350,4,971
487,"[5, 5, 4, 9, 27]",[50],1555,1047,141498,81.03287671232877,5315,26,1030
488,"[5, 5, 4, 10, 26]",[50],1430,1320,94452,79.65068493150686,5197,12,926
489,"[5, 5, 4, 11, 25]",[50],1520,1394,87882,77.44315068493151,5052,12,899
490,"[5, 5, 4, 12, 24]",[50],1703,1480,134700,76.68219178082192,4805,35,957
491,"[5, 5, 4, 13, 23]",[50],1564,1649,75960,75.08698630136986,4916,19,841
492,"[5, 5, 4, 14, 22]",[50],1527,1539,130608,72.37945205479453,4820,26,968
493,"[5, 5, 5, 6, 29]",[50],1463,1047,62010,84.40616438356165,5441,55,604
494,"[5, 5, 5, 7, 28]",[50],1170,1012,53448,82.76438356164384,5712,5,669
495,"[5, 5, 5, 8, 27]",[50],1266,1188,48048,82.21301369863014,5457,11,685
496,"[5, 5, 5, 9, 26]",[50],1293,1268,51726,80.63150684931507,5325,28,600
497,"[5, 5, 5, 10, 25]",[50],1288,1486,53982,79.34931506849315,5139,29,607
498,"[5, 5, 5, 11, 24]",[50],1465,1393,72030,77.34452054794521,5106,47,685
499,"[5, 5, 5, 12, 23]",[50],1241,1521,38616,74.58630136986302,5136,19,536
500,"[5, 5, 5, 13, 22]",[50],1134,1621,40128,72.72054794520548,5201,21,572
501,"[5, 5, 6, 5, 29]",[50],1227,1145,40704,85.42465753424658,5686,15,544
502,"[5, 5, 6, 6, 28]",[50],1291,1167,40758,85.21164383561643,5649,23,503
503,"[5, 5, 6, 7, 27]",[50],1166,1187,34182,83.04520547945205,5552,38,354
504,"[5, 5, 6, 8, 26]",[50],1195,1305,44640,82.2595890410959,5520,25,470
505,"[5, 5, 6, 9, 25]",[50],1153,1410,42078,79.7972602739726,5274,31,470
506,"[5, 5, 6, 10, 24]",[50],1103,1515,23226,78.0054794520548,5440,11,372
507,"[5, 5, 6, 11, 23]",[50],974,1509,25560,74.43082191780822,5504,9,408
508,"[5, 5, 6, 12, 22]",[50],1335,1803,48024,74.94931506849315,5117,41,515
509,"[5, 5, 7, 4, 29]",[50],1120,1029,24480,85.39794520547946,5976,16,338
510,"[5, 5, 7, 5, 28]",[50],976,1141,23130,84.43561643835616,5728,21,234
511,"[5, 5, 7, 6, 27]",[50],928,1136,16452,82.56301369863014,5733,13,261
512,"[5, 5, 7, 7, 26]",[50],944,1312,18102,82.34383561643835,5762,11,287
513,"[5, 5, 7, 8, 25]",[50],989,1291,22956,79.51438356164383,5638,18,285
514,"[5, 5, 7, 9, 24]",[50],1029,1478,21666,78.363698630137,5531,16,256
515,"[5, 5, 7, 10, 23]",[50],993,1456,23424,76.15547945205479,5349,14,262
516,"[5, 5, 7, 11, 22]",[50],990,1624,22344,75.2595890410959,5352,10,347
517,"[5, 5, 8, 4, 28]",[50],986,1154,18960,84.18698630136986,5816,11,191
518,"[5, 5, 8, 5, 27]",[50],964,1219,21318,82.78767123287672,5752,24,148
519,"[5, 5, 8, 6, 26]",[50],794,1253,11892,81.28972602739725,5786,5,157
520,"[5, 5, 8, 7, 25]",[50],770,1476,12252,80.17808219178082,5819,5,203
521,"[5, 5, 8, 8, 24]",[50],821,1397,17856,78.37054794520549,5605,18,151
522,"[5, 5, 8, 9, 23]",[50],835,1533,13050,76.04109589041096,5533,7,187
523,"[5, 5, 8, 10, 22]",[50],923,1678,24336,76.31369863013698,5370,26,168
524,"[5, 5, 9, 4, 27]",[50],1003,1131,21024,82.9390410958904,5773,25,110
525,"[5, 5, 9, 5, 26]",[50],823,1310,14142,81.46575342465754,5820,18,116
526,"[5, 5, 9, 6, 25]",[50],819,1313,16860,80.59794520547945,5897,19,132
527,"[5, 5, 9, 7, 24]",[50],813,1555,14856,79.57534246575342,5677,12,119
528,"[5, 5, 9, 8, 23]",[50],725,1483,8928,77.44315068493151,5599,4,108
529,"[5, 5, 9, 9, 22]",[50],880,1632,25056,75.66575342465754,5479,35,122
530,"[5, 5, 10, 4, 26]",[50],836,1270,17472,80.0541095890411,5846,17,108
531,"[5, 5, 10, 5, 25]",[50],700,1361,11448,78.37260273972603,5882,6,94
532,"[5, 5, 10, 6, 24]",[50],789,1587,12768,79.40616438356165,5692,14,94
533,"[5, 5, 10, 7, 23]",[50],573,1434,6192,75.29452054794521,5687,2,77
534,"[5, 5, 10, 8, 22]",[50],755,1487,16710,74.18630136986302,5643,26,55
535,"[5, 5, 11, 4, 25]",[50],753,1448,8400,78.49178082191781,5708,4,100
536,"[5, 5, 11, 5, 24]",[50],761,1434,16104,77.98904109589041,5704,17,80
537,"[5, 5, 11, 6, 23]",[50],762,1540,17844,76.71369863013699,5610,25,79
538,"[5, 5, 11, 7, 22]",[50],657,1597,15288,73.93972602739726,5575,19,57
539,"[5, 5, 12, 4, 24]",[50],772,1350,14520,77.35753424657534,5728,9,98
540,"[5, 5, 12, 5, 23]",[50],720,1551,11448,76.32876712328766,5665,9,67
541,"[5, 5, 12, 6, 22]",[50],691,1545,15156,73.63972602739726,5667,15,54
542,"[5, 5, 13, 4, 23]",[50],873,1491,12456,76.11917808219178,5646,11,80
543,"[5, 5, 13, 5, 22]",[50],734,1514,12936,75.25205479452055,5669,15,63
544,"[5, 5, 14, 4, 22]",[50],702,1627,13614,73.33424657534246,5477,12,67
545,"[5, 6, 4, 6, 29]",[50],1658,939,136032,85.3986301369863,5319,20,1000
546,"[5, 6, 4, 7, 28]",[50],1355,1104,103392,82.99794520547945,5496,17,886
547,"[5, 6, 4, 8, 27]",[50],1511,1270,136242,83.06712328767122,5261,31,945
548,"[5, 6, 4, 9, 26]",[50],1554,1234,94674,81.19315068493151,5255,19,879
549,"[5, 6, 4, 10, 25]",[50],1497,1344,75264,77.53082191780823,5003,23,739
550,"[5, 6, 4, 11, 24]",[50],1413,1402,130638,77.90547945205479,5001,25,884
551,"[5, 6, 4, 12, 23]",[50],1460,1581,106026,77.12123287671233,4913,22,895
552,"[5, 6, 4, 13, 22]",[50],1620,1537,139848,73.6445205479452,4819,42,950
553,"[5, 6, 5, 5, 29]",[50],1452,1055,67698,86.83904109589041,5463,25,691
554,"[5, 6, 5, 6, 28]",[50],1142,1045,36330,84.21438356164384,5560,8,578
555,"[5, 6, 5, 7, 27]",[50],1254,1346,48234,83.89657534246575,5447,22,550
556,"[5, 6, 5, 8, 26]",[50],1235,1247,57594,83.48424657534247,5533,5,684
557,"[5, 6, 5, 9, 25]",[50],1345,1399,64068,80.51095890410959,5262,17,634
558,"[5, 6, 5, 10, 24]",[50],1295,1553,58380,78.3582191780822,5429,7,732
559,"[5, 6, 5, 11, 23]",[50],1110,1487,30684,76.13972602739726,5303,10,480
560,"[5, 6, 5, 12, 22]",[50],1124,1578,50250,75.01301369863013,5136,9,680
561,"[5, 6, 6, 4, 29]",[50],1384,1077,44118,86.72260273972603,5563,33,471
562,"[5, 6, 6, 5, 28]",[50],1164,1191,31956,85.4904109589041,5386,16,431
563,"[5, 6, 6, 6, 27]",[50],1085,1140,26016,84.30753424657534,5686,5,412
564,"[5, 6, 6, 7, 26]",[50],1119,1459,33732,82.82328767123288,5499,17,427
565,"[5, 6, 6, 8, 25]",[50],1213,1395,29604,82.43630136986302,5345,10,440
566,"[5, 6, 6, 9, 24]",[50],831,1332,22458,80.37054794520549,5622,3,408
567,"[5, 6, 6, 10, 23]",[50],1066,1527,37566,77.36506849315069,5332,22,514
568,"[5, 6, 6, 11, 22]",[50],874,1587,26682,74.1472602739726,5340,2,443
569,"[5, 6, 7, 4, 28]",[50],973,1196,17832,85.0513698630137,5732,8,257
570,"[5, 6, 7, 5, 27]",[50],1037,1127,22920,84.0486301369863,5691,21,300
571,"[5, 6, 7, 6, 26]",[50],896,1246,21414,82.1917808219178,6035,6,371
572,"[5, 6, 7, 7, 25]",[50],871,1369,16800,82.27534246575343,5673,10,240
573,"[5, 6, 7, 8, 24]",[50],1062,1474,24492,79.8404109589041,5542,27,306
574,"[5, 6, 7, 9, 23]",[50],895,1392,17304,77.43493150684931,5588,5,300
575,"[5, 6, 7, 10, 22]",[50],886,1578,19776,76.49931506849315,5354,15,267
576,"[5, 6, 8, 4, 27]",[50],833,1195,16308,83.27465753424657,5944,6,200
577,"[5, 6, 8, 5, 26]",[50],952,1256,25128,82.22945205479452,5837,40,160
578,"[5, 6, 8, 6, 25]",[50],827,1513,14736,80.91232876712328,5734,16,126
579,"[5, 6, 8, 7, 24]",[50],809,1477,21486,80.41095890410959,5496,17,161
580,"[5, 6, 8, 8, 23]",[50],894,1490,18438,80.49178082191781,5602,14,219
581,"[5, 6, 8, 9, 22]",[50],704,1564,11880,76.22808219178083,5641,1,231
582,"[5, 6, 9, 4, 26]",[50],859,1306,20562,82.90890410958905,5793,26,112
583,"[5, 6, 9, 5, 25]",[50],747,1247,8964,80.42671232876712,5864,2,141
584,"[5, 6, 9, 6, 24]",[50],784,1481,19368,79.72876712328767,5574,29,97
585,"[5, 6, 9, 7, 23]",[50],715,1495,14640,77.2650684931507,5779,10,121
586,"[5, 6, 9, 8, 22]",[50],805,1531,16596,78.20821917808219,5600,19,116
587,"[5, 6, 10, 4, 25]",[50],920,1375,24096,81.77260273972603,5566,29,117
588,"[5, 6, 10, 5, 24]",[50],835,1544,15732,80.56780821917809,5524,14,100
589,"[5, 6, 10, 6, 23]",[50],718,1563,12672,78.27465753424657,5691,7,106
590,"[5, 6, 10, 7, 22]",[50],828,1535,18078,76.7876712328767,5515,26,71
591,"[5, 6, 11, 4, 24]",[50],818,1414,16590,78.63904109589042,5640,15,92
592,"[5, 6, 11, 5, 23]",[50],558,1495,4074,78.5178082191781,5960,0,89
593,"[5, 6, 11, 6, 22]",[50],533,1636,5940,76.7095890410959,5881,2,66
594,"[5, 6, 12, 4, 23]",[50],779,1597,14784,78.14999999999999,5661,15,109
595,"[5, 6, 12, 5, 22]",[50],777,1424,19992,75.30342465753425,5615,29,60
596,"[5, 6, 13, 4, 22]",[50],853,1547,15936,76.26369863013699,5484,11,95
597,"[5, 7, 4, 5, 29]",[50],1591,1124,112314,87.03698630136986,5401,7,1026
598,"[5, 7, 4, 6, 28]",[50],1357,1245,102756,84.62876712328767,5332,7,917
599,"[5, 7, 4, 7, 27]",[50],1472,1178,119706,83.99657534246575,5344,10,1042
600,"[5, 7, 4, 8, 26]",[50],1497,1321,95016,82.85068493150685,5171,24,851
601,"[5, 7, 4, 9, 25]",[50],1525,1393,116526,82.53630136986303,5217,19,901
602,"[5, 7, 4, 10, 24]",[50],1348,1484,107010,79.57945205479452,5347,13,950
603,"[5, 7, 4, 11, 23]",[50],1409,1501,111330,77.73561643835617,4965,36,835
604,"[5, 7, 4, 12, 22]",[50],1371,1664,84660,74.77739726027397,4904,6,881
605,"[5, 7, 5, 4, 29]",[50],1199,1072,46728,86.5349315068493,5793,5,703
606,"[5, 7, 5, 5, 28]",[50],1232,1141,38988,86.2,5603,15,555
607,"[5, 7, 5, 6, 27]",[50],1041,1247,30936,84.38082191780822,5470,2,511
608,"[5, 7, 5, 7, 26]",[50],1284,1241,53358,82.99520547945205,5409,20,621
609,"[5, 7, 5, 8, 25]",[50],1084,1395,40632,80.25890410958905,5492,0,636
610,"[5, 7, 5, 9, 24]",[50],1109,1412,45672,81.2623287671233,5413,2,668
