,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
1885,"[6, 7, 7, 8, 10, 5]",43,724,1333,12816,52.31682064351705,4150,4,229
1886,"[6, 7, 8, 4, 13, 5]",38,875,300,18048,74.9342105263158,4533,18,194
1887,"[6, 7, 8, 4, 13, 5]",43,745,1340,14568,51.29260911118191,4000,1,222
1888,"[6, 7, 8, 5, 12, 5]",38,929,366,18720,75.10183850036049,4398,14,210
1889,"[6, 7, 8, 5, 12, 5]",43,1002,1277,23964,55.128225549538065,4017,26,188
1890,"[6, 7, 8, 6, 11, 5]",38,766,463,16368,71.88266041816871,4403,10,203
1891,"[6, 7, 8, 6, 11, 5]",43,686,1367,9822,53.02325581395348,4108,3,140
1892,"[6, 7, 8, 7, 10, 5]",38,608,609,10392,72.0620043258832,4648,3,212
1893,"[6, 7, 8, 7, 10, 5]",43,708,1307,13680,53.29961771264734,4059,14,147
1894,"[6, 7, 9, 4, 12, 5]",38,684,356,9720,74.51423936553712,4597,2,170
1895,"[6, 7, 9, 4, 12, 5]",43,735,1416,7680,52.496814272061165,4073,2,113
1896,"[6, 7, 9, 5, 11, 5]",38,758,430,10296,72.58922134102379,4603,0,134
1897,"[6, 7, 9, 5, 11, 5]",43,693,1328,13110,53.72172666454284,4070,10,132
1898,"[6, 7, 9, 6, 10, 5]",38,590,479,7920,72.38824801730354,4676,3,129
1899,"[6, 7, 9, 6, 10, 5]",43,784,1323,18030,55.30981204205161,4200,23,119
1900,"[6, 7, 10, 4, 11, 5]",38,868,464,18762,74.2772170151406,4501,17,126
1901,"[6, 7, 10, 4, 11, 5]",43,864,1288,14670,54.08649251353934,3994,15,115
1902,"[6, 7, 10, 5, 10, 5]",38,791,571,19416,73.35436193222783,4513,23,104
1903,"[6, 7, 10, 5, 10, 5]",43,580,1283,7188,53.50669002867156,4247,1,89
1904,"[6, 7, 11, 4, 10, 5]",38,926,551,29280,72.26297764960347,4268,52,90
1905,"[6, 7, 11, 4, 10, 5]",43,714,1405,8940,51.982319209939476,4088,5,83
1906,"[6, 8, 4, 4, 16, 5]",38,1662,147,133488,76.60688536409516,3910,45,948
1907,"[6, 8, 4, 4, 16, 5]",43,1364,1371,90756,49.12551768079006,3463,11,876
1908,"[6, 8, 4, 5, 15, 5]",38,1317,256,117684,75.28568853640951,4212,32,903
1909,"[6, 8, 4, 5, 15, 5]",43,1556,1271,137544,51.06642242752469,3231,55,905
1910,"[6, 8, 4, 6, 14, 5]",38,1287,216,111048,76.85291997116079,4144,11,968
1911,"[6, 8, 4, 6, 14, 5]",43,1407,1280,171138,50.224593819687804,3602,42,1044
1912,"[6, 8, 4, 7, 13, 5]",38,1234,275,81984,74.99279019466475,4111,7,795
1913,"[6, 8, 4, 7, 13, 5]",43,1563,1371,87780,53.58474036317299,3345,20,921
1914,"[6, 8, 4, 8, 12, 5]",38,1264,358,111096,73.57335976928623,3988,15,860
1915,"[6, 8, 4, 8, 12, 5]",43,1366,1328,160740,50.58537750876076,3556,50,909
1916,"[6, 8, 4, 9, 11, 5]",38,1400,436,79056,72.91636625811103,3980,7,848
1917,"[6, 8, 4, 9, 11, 5]",43,1281,1359,62928,52.10496973558458,3623,10,752
1918,"[6, 8, 4, 10, 10, 5]",38,1284,479,77478,69.68907714491709,4003,2,829
1919,"[6, 8, 4, 10, 10, 5]",43,1123,1302,77622,49.972921312519915,3692,2,777
1920,"[6, 8, 5, 4, 15, 5]",38,1164,225,40602,77.5504686373468,4496,2,692
1921,"[6, 8, 5, 4, 15, 5]",43,1435,1298,48102,52.97785919082511,3414,15,619
1922,"[6, 8, 5, 5, 14, 5]",38,1135,170,36624,75.39563806777217,4230,11,549
1923,"[6, 8, 5, 5, 14, 5]",43,1331,1381,52308,53.02803440586173,3537,10,673
1924,"[6, 8, 5, 6, 13, 5]",38,1183,318,58764,75.30912040374909,4253,15,681
1925,"[6, 8, 5, 6, 13, 5]",43,1155,1284,51726,51.97037273016885,3767,6,665
1926,"[6, 8, 5, 7, 12, 5]",38,1283,371,46044,75.37581110310022,4074,32,598
1927,"[6, 8, 5, 7, 12, 5]",43,994,1361,39360,52.49362854412233,3895,3,641
1928,"[6, 8, 5, 8, 11, 5]",38,1056,420,27096,72.1530281182408,4142,5,474
1929,"[6, 8, 5, 8, 11, 5]",43,1236,1337,50670,53.79977699904428,3634,31,540
1930,"[6, 8, 5, 9, 10, 5]",38,1183,446,47772,72.23684210526315,4038,17,645
1931,"[6, 8, 5, 9, 10, 5]",43,1087,1279,47070,53.66438356164384,3877,19,600
1932,"[6, 8, 6, 4, 14, 5]",38,861,253,22104,76.38248017303533,4504,3,405
1933,"[6, 8, 6, 4, 14, 5]",43,1149,1300,34380,54.26170755017522,3652,27,434
1934,"[6, 8, 6, 5, 13, 5]",38,837,310,16392,76.39870223503965,4498,0,366
1935,"[6, 8, 6, 5, 13, 5]",43,929,1276,26772,52.92449824784964,3988,6,450
1936,"[6, 8, 6, 6, 12, 5]",38,842,351,16464,74.01676279740447,4418,5,322
1937,"[6, 8, 6, 6, 12, 5]",43,887,1362,23154,54.01959222682383,3954,1,424
1938,"[6, 8, 6, 7, 11, 5]",38,868,513,19704,74.83958183129056,4292,10,329
1939,"[6, 8, 6, 7, 11, 5]",43,1040,1328,35304,55.2811404906021,3912,10,521
1940,"[6, 8, 6, 8, 10, 5]",38,955,528,26274,72.47296322999279,4241,7,395
1941,"[6, 8, 6, 8, 10, 5]",43,1012,1413,31782,55.04619305511309,3732,25,384
1942,"[6, 8, 7, 4, 13, 5]",38,947,298,25326,78.24351117519826,4525,6,386
1943,"[6, 8, 7, 4, 13, 5]",43,968,1279,22392,54.03631729850271,3910,15,294
1944,"[6, 8, 7, 5, 12, 5]",38,798,369,18528,76.25540735400143,4534,3,288
1945,"[6, 8, 7, 5, 12, 5]",43,844,1299,19824,53.7830519273654,3950,17,260
1946,"[6, 8, 7, 6, 11, 5]",38,876,464,22224,76.87184571016581,4389,16,305
1947,"[6, 8, 7, 6, 11, 5]",43,946,1313,20880,55.935011150047785,4106,13,271
1948,"[6, 8, 7, 7, 10, 5]",38,844,508,17100,73.1696106705119,4398,7,276
1949,"[6, 8, 7, 7, 10, 5]",43,818,1325,17538,56.1707550175215,3904,8,272
1950,"[6, 8, 8, 4, 12, 5]",38,937,362,15402,77.1791636625811,4478,13,190
1951,"[6, 8, 8, 4, 12, 5]",43,768,1328,14664,53.61500477859191,4015,7,218
1952,"[6, 8, 8, 5, 11, 5]",38,536,436,9864,72.76946647440519,4657,1,226
1953,"[6, 8, 8, 5, 11, 5]",43,724,1365,13272,53.813316342784326,4122,7,203
1954,"[6, 8, 8, 6, 10, 5]",38,646,530,10512,71.24459264599857,4465,5,155
1955,"[6, 8, 8, 6, 10, 5]",43,893,1303,26022,54.78814909206754,3906,35,200
1956,"[6, 8, 9, 4, 11, 5]",38,813,435,11808,74.70620043258832,4474,10,140
1957,"[6, 8, 9, 4, 11, 5]",43,668,1336,9420,54.28560050971647,4124,11,103
1958,"[6, 8, 9, 5, 10, 5]",38,669,465,14808,72.61445565969719,4510,13,154
1959,"[6, 8, 9, 5, 10, 5]",43,915,1282,18672,56.90745460337687,4043,23,110
1960,"[6, 8, 10, 4, 10, 5]",38,585,493,8472,73.02180966113914,4667,2,107
1961,"[6, 8, 10, 4, 10, 5]",43,709,1343,17928,54.362057980248494,4194,22,105
1962,"[6, 9, 4, 4, 15, 5]",38,1308,210,92244,77.15933669790915,4333,9,909
1963,"[6, 9, 4, 4, 15, 5]",43,1327,1384,101022,50.77492832112137,3496,7,947
1964,"[6, 9, 4, 5, 14, 5]",38,1201,261,120966,77.63608507570295,4183,23,878
1965,"[6, 9, 4, 5, 14, 5]",43,1316,1362,111552,52.82653711373049,3434,10,957
1966,"[6, 9, 4, 6, 13, 5]",38,1183,259,99168,73.32912761355443,4316,2,953
1967,"[6, 9, 4, 6, 13, 5]",43,1303,1283,92772,53.372093023255815,3523,12,850
1968,"[6, 9, 4, 7, 12, 5]",38,1193,416,86250,75.44340302811824,4022,9,816
1969,"[6, 9, 4, 7, 12, 5]",43,1277,1300,91512,51.40809174896464,3603,15,880
1970,"[6, 9, 4, 8, 11, 5]",38,1164,429,127032,71.40591204037491,4128,11,949
1971,"[6, 9, 4, 8, 11, 5]",43,1033,1387,79332,51.401720293086974,3728,2,822
1972,"[6, 9, 4, 9, 10, 5]",38,1461,548,93924,73.02811824080749,3862,20,884
1973,"[6, 9, 4, 9, 10, 5]",43,1410,1319,106188,54.472762026122965,3480,19,926
1974,"[6, 9, 5, 4, 14, 5]",38,1084,258,42690,77.1782624369142,4419,1,689
1975,"[6, 9, 5, 4, 14, 5]",43,1063,1319,42738,53.55766167569289,3840,0,674
1976,"[6, 9, 5, 5, 13, 5]",38,1028,364,38862,78.17411679884643,4325,2,618
1977,"[6, 9, 5, 5, 13, 5]",43,1082,1266,37044,54.190028671551445,3796,1,630
1978,"[6, 9, 5, 6, 12, 5]",38,1296,379,42648,76.72404470079309,4109,14,628
1979,"[6, 9, 5, 6, 12, 5]",43,1122,1339,35796,56.521981522777956,3670,3,595
1980,"[6, 9, 5, 7, 11, 5]",38,1217,444,51534,75.26496034607065,4136,25,573
1981,"[6, 9, 5, 7, 11, 5]",43,786,1376,32562,52.365402994584265,3908,0,535
1982,"[6, 9, 5, 8, 10, 5]",38,985,545,37440,73.09751261715934,4281,3,632
1983,"[6, 9, 5, 8, 10, 5]",43,1006,1307,30096,55.81236062440268,3780,0,540
1984,"[6, 9, 6, 4, 13, 5]",38,960,332,25020,78.6968276856525,4324,11,385
1985,"[6, 9, 6, 4, 13, 5]",43,1005,1289,26274,55.0844217903791,3818,9,443
1986,"[6, 9, 6, 5, 12, 5]",38,893,352,32340,75.93907714491709,4418,19,469
1987,"[6, 9, 6, 5, 12, 5]",43,1031,1348,25164,55.33051927365403,3784,14,385
1988,"[6, 9, 6, 6, 11, 5]",38,805,386,19464,74.95854361932228,4591,0,427
1989,"[6, 9, 6, 6, 11, 5]",43,761,1340,20520,54.478337050015924,4180,0,459
1990,"[6, 9, 6, 7, 10, 5]",38,756,444,20664,73.517483777938,4440,2,418
1991,"[6, 9, 6, 7, 10, 5]",43,768,1368,24048,55.748646065626,4047,8,378
1992,"[6, 9, 7, 4, 12, 5]",38,928,386,23358,78.02361211247296,4538,3,355
1993,"[6, 9, 7, 4, 12, 5]",43,818,1331,22080,54.248964638419885,3994,17,268
1994,"[6, 9, 7, 5, 11, 5]",38,776,365,16872,75.7354001441961,4551,12,248
1995,"[6, 9, 7, 5, 11, 5]",43,786,1405,18600,55.00716788786237,4153,7,257
1996,"[6, 9, 7, 6, 10, 5]",38,640,562,8976,74.9738644556597,4518,0,219
1997,"[6, 9, 7, 6, 10, 5]",43,614,1314,12312,56.02102580439631,4404,0,306
1998,"[6, 9, 8, 4, 11, 5]",38,706,393,15456,74.35832732516222,4559,3,216
1999,"[6, 9, 8, 4, 11, 5]",43,791,1334,16608,56.066422427524685,4156,9,208
2000,"[6, 9, 8, 5, 10, 5]",38,567,523,7230,74.39257390050469,4472,0,150
2001,"[6, 9, 8, 5, 10, 5]",43,667,1260,9774,57.1161197833705,4195,3,188
2002,"[6, 9, 9, 4, 10, 5]",38,699,535,11280,75.28208363374189,4547,9,124
2003,"[6, 9, 9, 4, 10, 5]",43,675,1316,12840,55.816342784326224,4084,6,170
2004,"[6, 10, 4, 4, 14, 5]",38,1642,258,133662,81.33020908435472,3870,24,972
2005,"[6, 10, 4, 4, 14, 5]",43,1504,1288,104544,54.08410321758522,3363,13,924
2006,"[6, 10, 4, 5, 13, 5]",38,1373,344,101688,81.28695025234319,4172,1,999
2007,"[6, 10, 4, 5, 13, 5]",43,1482,1377,99318,56.541095890410965,3444,7,998
2008,"[6, 10, 4, 6, 12, 5]",38,1496,404,99048,79.93781542898341,3994,24,875
2009,"[6, 10, 4, 6, 12, 5]",43,1210,1261,77136,54.95380694488691,3661,5,799
2010,"[6, 10, 4, 7, 11, 5]",38,1291,528,87594,76.2878514780101,3978,10,856
2011,"[6, 10, 4, 7, 11, 5]",43,1252,1318,104598,54.64080917489647,3483,4,874
2012,"[6, 10, 4, 8, 10, 5]",38,1195,541,93078,76.81236481614997,4029,2,922
2013,"[6, 10, 4, 8, 10, 5]",43,1039,1327,57246,55.03424657534246,3763,0,737
2014,"[6, 10, 5, 4, 13, 5]",38,1316,293,43104,81.25180245133382,4223,12,672
2015,"[6, 10, 5, 4, 13, 5]",43,1272,1318,75504,54.8877030901561,3640,12,732
2016,"[6, 10, 5, 5, 12, 5]",38,1322,356,60996,78.79416005767844,4139,32,671
2017,"[6, 10, 5, 5, 12, 5]",43,1118,1387,41112,56.99585855367951,3704,1,667
2018,"[6, 10, 5, 6, 11, 5]",38,1160,401,53532,77.2692862292718,4207,26,679
2019,"[6, 10, 5, 6, 11, 5]",43,881,1367,31488,56.19225868110863,3815,0,538
2020,"[6, 10, 5, 7, 10, 5]",38,1270,520,41382,76.7141312184571,3988,13,609
2021,"[6, 10, 5, 7, 10, 5]",43,1257,1354,67884,58.655622809812044,3564,22,732
2022,"[6, 10, 6, 4, 12, 5]",38,1053,403,23322,78.30389329488104,4271,8,454
2023,"[6, 10, 6, 4, 12, 5]",43,877,1309,27414,55.24450461930551,3964,8,417
2024,"[6, 10, 6, 5, 11, 5]",38,1031,427,31776,78.45980533525595,4168,12,411
2025,"[6, 10, 6, 5, 11, 5]",43,1075,1368,27222,58.157852819369225,3811,21,387
2026,"[6, 10, 6, 6, 10, 5]",38,744,526,18216,72.17105263157895,4462,0,371
2027,"[6, 10, 6, 6, 10, 5]",43,663,1347,13080,53.14670277158331,4163,0,328
2028,"[6, 10, 7, 4, 11, 5]",38,733,411,14406,77.29091564527758,4538,2,295
2029,"[6, 10, 7, 4, 11, 5]",43,742,1327,13080,55.98916852500796,4084,0,291
2030,"[6, 10, 7, 5, 10, 5]",38,983,539,32574,78.22368421052632,4248,28,316
2031,"[6, 10, 7, 5, 10, 5]",43,737,1376,12870,57.25390251672508,4132,0,276
2032,"[6, 10, 8, 4, 10, 5]",38,847,581,15726,76.41943042537851,4316,6,219
2033,"[6, 10, 8, 4, 10, 5]",43,759,1310,17304,59.368429436126156,4045,8,221
2034,"[6, 11, 4, 4, 13, 5]",38,1162,317,81348,77.21881759192502,4301,8,855
2035,"[6, 11, 4, 4, 13, 5]",43,1287,1330,107268,55.56546670914304,3499,7,966
2036,"[6, 11, 4, 5, 12, 5]",38,1246,375,102870,78.44899062725307,4180,2,980
2037,"[6, 11, 4, 5, 12, 5]",43,1056,1342,81168,54.18126791971966,3777,0,843
2038,"[6, 11, 4, 6, 11, 5]",38,1151,476,58332,78.83111031002163,4170,1,783
2039,"[6, 11, 4, 6, 11, 5]",43,1120,1308,68076,55.73749601784007,3620,3,764
2040,"[6, 11, 4, 7, 10, 5]",38,1152,514,91830,73.70493871665465,4006,11,819
2041,"[6, 11, 4, 7, 10, 5]",43,1086,1250,76692,55.66183497929277,3640,1,831
2042,"[6, 11, 5, 4, 12, 5]",38,1063,366,33858,78.74819754866618,4243,0,615
2043,"[6, 11, 5, 4, 12, 5]",43,1039,1290,34656,57.050812360624406,3782,1,627
2044,"[6, 11, 5, 5, 11, 5]",38,1034,422,54960,75.94268204758473,4220,5,663
2045,"[6, 11, 5, 5, 11, 5]",43,1271,1268,49200,58.76234469576298,3714,12,691
2046,"[6, 11, 5, 6, 10, 5]",38,949,495,41160,76.39509733237203,4221,0,636
2047,"[6, 11, 5, 6, 10, 5]",43,1009,1380,47424,57.07789104810449,3854,3,702
2048,"[6, 11, 6, 4, 11, 5]",38,1181,502,33522,79.98467916366259,4105,8,509
2049,"[6, 11, 6, 4, 11, 5]",43,876,1257,27360,56.87161516406499,3960,1,472
2050,"[6, 11, 6, 5, 10, 5]",38,781,532,19416,74.20782263878876,4367,3,409
2051,"[6, 11, 6, 5, 10, 5]",43,797,1374,21582,59.980885632367,4102,0,497
2052,"[6, 11, 7, 4, 10, 5]",38,848,520,16560,78.13896899783705,4483,2,361
2053,"[6, 11, 7, 4, 10, 5]",43,836,1305,18162,58.23590315387066,4096,9,302
2054,"[6, 12, 4, 4, 12, 5]",38,1408,341,137394,79.52505407354002,4031,22,998
2055,"[6, 12, 4, 4, 12, 5]",43,1173,1286,73752,57.813794201975156,3620,1,830
2056,"[6, 12, 4, 5, 11, 5]",38,1275,419,79332,78.52469358327325,3953,7,810
2057,"[6, 12, 4, 5, 11, 5]",43,1233,1390,107628,57.38451736221727,3753,4,997
2058,"[6, 12, 4, 6, 10, 5]",38,1122,569,101778,75.46863734679164,4107,7,969
2059,"[6, 12, 4, 6, 10, 5]",43,1174,1201,56304,58.40872889455241,3635,6,709
2060,"[6, 12, 5, 4, 11, 5]",38,1142,493,49488,80.86157173756308,4078,2,686
2061,"[6, 12, 5, 4, 11, 5]",43,963,1305,47904,56.38419878942338,3965,2,697
2062,"[6, 12, 5, 5, 10, 5]",38,1204,477,40584,78.54722422494592,4051,12,586
2063,"[6, 12, 5, 5, 10, 5]",43,1065,1368,37626,59.64558776680472,3809,5,622
2064,"[6, 12, 6, 4, 10, 5]",38,874,554,27978,77.11067051189617,4238,7,468
2065,"[6, 12, 6, 4, 10, 5]",43,848,1267,23268,58.77906976744186,3983,3,400
2066,"[6, 13, 4, 4, 11, 5]",38,1136,480,97542,76.82137707281903,4194,12,938
2067,"[6, 13, 4, 4, 11, 5]",43,1276,1308,118056,57.893437400446004,3543,14,976
2068,"[6, 13, 4, 5, 10, 5]",38,1139,499,99840,77.33687815428983,4083,5,890
2069,"[6, 13, 4, 5, 10, 5]",43,1270,1372,105426,60.32335138579165,3582,5,956
2070,"[6, 13, 5, 4, 10, 5]",38,1279,508,74118,82.16834895457824,4032,6,915
2071,"[6, 13, 5, 4, 10, 5]",43,1017,1303,44964,57.42194966549856,3835,0,626
2072,"[6, 14, 4, 4, 10, 5]",38,1107,528,93552,75.823720259553,4119,3,957
2073,"[6, 14, 4, 4, 10, 5]",43,1129,1366,85344,57.79229053838802,3652,0,855
2074,"[7, 4, 4, 6, 17, 5]",38,1649,103,100800,72.70187454938717,3935,51,845
2075,"[7, 4, 4, 6, 17, 5]",43,1422,1300,87972,44.11118190506531,3461,12,881
2076,"[7, 4, 4, 7, 16, 5]",38,1404,144,91224,73.87346791636625,4080,10,837
2077,"[7, 4, 4, 7, 16, 5]",43,1579,1348,107376,44.08888180949347,3429,48,828
2078,"[7, 4, 4, 8, 15, 5]",38,1336,232,73452,69.87833453496755,4106,5,794
2079,"[7, 4, 4, 8, 15, 5]",43,1391,1279,87456,44.87097801847722,3359,30,806
2080,"[7, 4, 4, 9, 14, 5]",38,1530,279,81996,70.30281182408075,3992,41,866
2081,"[7, 4, 4, 9, 14, 5]",43,1566,1310,119862,42.0508123606244,3197,48,870
2082,"[7, 4, 4, 10, 13, 5]",38,1565,327,169014,67.00522710886806,3957,47,1075
2083,"[7, 4, 4, 10, 13, 5]",43,1349,1368,108144,44.46957629818413,3521,41,780
2084,"[7, 4, 4, 11, 12, 5]",38,1597,432,106344,66.70602018745494,3707,23,928
2085,"[7, 4, 4, 11, 12, 5]",43,1436,1325,96750,44.07693532972284,3342,29,854
2086,"[7, 4, 4, 12, 11, 5]",38,1342,425,72522,64.37905551550108,3871,12,813
2087,"[7, 4, 4, 12, 11, 5]",43,1516,1321,131028,44.191621535520866,3311,51,874
2088,"[7, 4, 4, 13, 10, 5]",38,1482,516,86112,63.006488824801735,3794,18,851
2089,"[7, 4, 4, 13, 10, 5]",43,1561,1309,123672,45.85775724753106,3329,25,940
2090,"[7, 4, 5, 5, 17, 5]",38,1276,120,51810,73.1966474405191,4405,9,685
2091,"[7, 4, 5, 5, 17, 5]",43,1397,1372,41946,45.727142402038865,3472,22,573
2092,"[7, 4, 5, 6, 16, 5]",38,1340,215,63180,72.8226387887527,4146,62,564
2093,"[7, 4, 5, 6, 16, 5]",43,1398,1378,51480,46.76250398215993,3589,11,668
2094,"[7, 4, 5, 7, 15, 5]",38,1338,173,67674,72.57570295602018,4411,17,752
2095,"[7, 4, 5, 7, 15, 5]",43,1420,1308,60162,45.61086333227142,3394,56,508
2096,"[7, 4, 5, 8, 14, 5]",38,1279,311,50856,74.10057678442682,4094,34,551
2097,"[7, 4, 5, 8, 14, 5]",43,1177,1289,57312,45.821917808219176,3597,23,592
2098,"[7, 4, 5, 9, 13, 5]",38,1198,343,45240,68.63644556596972,4224,14,629
2099,"[7, 4, 5, 9, 13, 5]",43,1234,1303,48438,44.66629499840714,3513,11,648
2100,"[7, 4, 5, 10, 12, 5]",38,1157,303,48714,64.90447007930786,4165,20,586
2101,"[7, 4, 5, 10, 12, 5]",43,1400,1291,72528,45.624402676011464,3406,65,670
2102,"[7, 4, 5, 11, 11, 5]",38,1238,501,41352,63.51117519826964,4110,24,544
2103,"[7, 4, 5, 11, 11, 5]",43,1110,1439,37632,45.418126791971964,3635,12,533
2104,"[7, 4, 5, 12, 10, 5]",38,1323,540,54096,63.034426820475844,3979,28,577
2105,"[7, 4, 5, 12, 10, 5]",43,1306,1262,49944,45.36396941701179,3588,19,623
2106,"[7, 4, 6, 4, 17, 5]",38,1101,167,31968,74.4205118961788,4438,11,445
2107,"[7, 4, 6, 4, 17, 5]",43,1100,1357,32736,45.07406817457789,3702,23,440
2108,"[7, 4, 6, 5, 16, 5]",38,1150,134,34794,73.4525955299207,4361,26,445
2109,"[7, 4, 6, 5, 16, 5]",43,1056,1293,24714,44.10401401720293,3632,19,321
2110,"[7, 4, 6, 6, 15, 5]",38,1098,154,35838,70.44160057678442,4341,38,371
2111,"[7, 4, 6, 6, 15, 5]",43,1067,1308,29202,46.05606881172348,3779,16,414
2112,"[7, 4, 6, 7, 14, 5]",38,1097,327,35472,70.54343907714492,4404,18,454
2113,"[7, 4, 6, 7, 14, 5]",43,1152,1337,36066,47.32478496336413,3658,26,443
2114,"[7, 4, 6, 8, 13, 5]",38,1145,307,32670,71.36175198269646,4367,25,405
2115,"[7, 4, 6, 8, 13, 5]",43,989,1266,35226,46.8262185409366,3826,23,440
2116,"[7, 4, 6, 9, 12, 5]",38,1094,410,36288,66.9980173035328,4285,36,401
2117,"[7, 4, 6, 9, 12, 5]",43,1118,1328,37944,49.00047785919083,3752,24,438
2118,"[7, 4, 6, 10, 11, 5]",38,996,389,25368,64.7161139149243,4110,16,359
2119,"[7, 4, 6, 10, 11, 5]",43,981,1479,26982,47.66964001274292,3781,11,371
2120,"[7, 4, 6, 11, 10, 5]",38,1055,502,36036,64.74855803893294,4138,42,358
2121,"[7, 4, 6, 11, 10, 5]",43,1159,1344,43968,46.96001911436763,3673,49,389
2122,"[7, 4, 7, 4, 16, 5]",38,1064,149,32340,71.65465032444123,4394,48,234
2123,"[7, 4, 7, 4, 16, 5]",43,1146,1363,32178,47.03568015291494,3799,16,368
2124,"[7, 4, 7, 5, 15, 5]",38,1111,217,34068,74.33669790915646,4531,41,268
2125,"[7, 4, 7, 5, 15, 5]",43,1112,1366,29424,46.144472762026126,3833,31,322
2126,"[7, 4, 7, 6, 14, 5]",38,1033,279,30198,71.02108868060563,4463,37,249
2127,"[7, 4, 7, 6, 14, 5]",43,1094,1288,33036,49.03870659445683,3810,36,301
2128,"[7, 4, 7, 7, 13, 5]",38,901,292,19608,68.51207642393655,4462,21,200
2129,"[7, 4, 7, 7, 13, 5]",43,974,1300,25194,47.766804714877345,3907,25,275
2130,"[7, 4, 7, 8, 12, 5]",38,855,384,17718,68.24621485219899,4573,6,269
2131,"[7, 4, 7, 8, 12, 5]",43,848,1306,19290,47.94122331952851,4019,13,274
2132,"[7, 4, 7, 9, 11, 5]",38,1001,505,25296,68.06056236481615,4358,33,220
2133,"[7, 4, 7, 9, 11, 5]",43,896,1288,26550,45.6920993947117,3878,30,226
2134,"[7, 4, 7, 10, 10, 5]",38,1045,553,36864,65.10724585436193,4203,47,319
2135,"[7, 4, 7, 10, 10, 5]",43,1054,1340,29334,48.945524052245936,3793,39,264
2136,"[7, 4, 8, 4, 15, 5]",38,892,205,15648,71.64473684210526,4662,9,202
2137,"[7, 4, 8, 4, 15, 5]",43,932,1325,23016,45.82112137623447,3829,27,162
2138,"[7, 4, 8, 5, 14, 5]",38,1062,236,23184,71.69790915645278,4306,22,202
2139,"[7, 4, 8, 5, 14, 5]",43,888,1363,21516,46.6390570245301,4003,18,168
2140,"[7, 4, 8, 6, 13, 5]",38,894,274,21408,72.00162220620044,4462,26,181
2141,"[7, 4, 8, 6, 13, 5]",43,977,1395,28518,47.636986301369866,3998,38,192
2142,"[7, 4, 8, 7, 12, 5]",38,964,366,28008,67.79019466474405,4343,45,145
2143,"[7, 4, 8, 7, 12, 5]",43,887,1303,18144,48.650047785919085,3952,19,176
2144,"[7, 4, 8, 8, 11, 5]",38,883,400,25050,68.74459264599857,4455,37,146
2145,"[7, 4, 8, 8, 11, 5]",43,821,1358,17916,49.755495380694484,4054,17,177
2146,"[7, 4, 8, 9, 10, 5]",38,910,493,15720,67.54776496034607,4383,13,185
2147,"[7, 4, 8, 9, 10, 5]",43,973,1342,30942,49.62726983115642,3876,45,163
2148,"[7, 4, 9, 4, 14, 5]",38,981,279,27978,70.71467195385725,4528,46,101
2149,"[7, 4, 9, 4, 14, 5]",43,847,1333,21720,46.96479770627589,4024,28,126
2150,"[7, 4, 9, 5, 13, 5]",38,758,322,16644,67.52974044700794,4640,19,98
2151,"[7, 4, 9, 5, 13, 5]",43,905,1306,18522,46.7601146862058,3962,23,105
2152,"[7, 4, 9, 6, 12, 5]",38,672,361,12018,68.57516222062004,4609,11,121
2153,"[7, 4, 9, 6, 12, 5]",43,811,1339,19650,49.84230646702771,4024,23,126
2154,"[7, 4, 9, 7, 11, 5]",38,934,474,27384,69.10147801009373,4403,36,153
2155,"[7, 4, 9, 7, 11, 5]",43,763,1248,23004,47.673622172666455,4015,36,87
2156,"[7, 4, 9, 8, 10, 5]",38,796,511,16536,65.04145638067772,4424,16,109
2157,"[7, 4, 9, 8, 10, 5]",43,679,1300,15972,47.515928639694174,4072,21,104
2158,"[7, 4, 10, 4, 13, 5]",38,959,333,31968,70.60832732516222,4419,46,126
2159,"[7, 4, 10, 4, 13, 5]",43,1050,1373,27618,47.71981522777955,3873,47,82
2160,"[7, 4, 10, 5, 12, 5]",38,808,418,18498,69.39978370583995,4568,21,98
2161,"[7, 4, 10, 5, 12, 5]",43,681,1273,12240,48.21519592226824,4263,11,112
2162,"[7, 4, 10, 6, 11, 5]",38,762,477,24288,67.4486301369863,4504,35,65
2163,"[7, 4, 10, 6, 11, 5]",43,779,1354,13896,48.295635552723795,4050,15,80
2164,"[7, 4, 10, 7, 10, 5]",38,769,525,21540,65.97782984859408,4449,31,87
2165,"[7, 4, 10, 7, 10, 5]",43,804,1265,22764,49.77381331634278,4148,30,90
2166,"[7, 4, 11, 4, 12, 5]",38,857,394,16296,67.59823359769285,4498,15,94
2167,"[7, 4, 11, 4, 12, 5]",43,935,1356,34458,47.12806626314113,3978,65,73
2168,"[7, 4, 11, 5, 11, 5]",38,911,454,27732,68.90230713770728,4358,46,96
2169,"[7, 4, 11, 5, 11, 5]",43,888,1370,26508,48.76553042370181,4042,44,80
2170,"[7, 4, 11, 6, 10, 5]",38,746,431,17208,66.18150684931507,4549,23,66
2171,"[7, 4, 11, 6, 10, 5]",43,744,1346,16512,48.51306148454922,4078,21,56
2172,"[7, 4, 12, 4, 11, 5]",38,864,484,26622,65.9931506849315,4352,48,42
2173,"[7, 4, 12, 4, 11, 5]",43,909,1293,31434,47.508760751831794,3885,48,84
2174,"[7, 4, 12, 5, 10, 5]",38,766,498,20622,63.47062004325883,4420,28,61
