,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
311,"[4, 9, 5, 9, 6]",[33],1179,673,37962,73.20464923204649,3912,0,604
312,"[4, 9, 5, 10, 5]",[33],1257,838,44928,69.71876297218763,3601,6,653
313,"[4, 9, 6, 4, 10]",[33],1097,323,25554,79.86820257368203,3968,8,418
314,"[4, 9, 6, 5, 9]",[33],855,449,15552,77.38480697384807,4142,0,368
315,"[4, 9, 6, 6, 8]",[33],1043,577,19572,79.197799916978,4017,1,374
316,"[4, 9, 6, 7, 7]",[33],892,590,28872,75.79078455790784,4100,0,423
317,"[4, 9, 6, 8, 6]",[33],1052,615,29250,75.65068493150685,3919,17,449
318,"[4, 9, 6, 9, 5]",[33],995,756,22494,69.7291407222914,3862,4,457
319,"[4, 9, 7, 4, 9]",[33],1165,451,27630,81.50062266500623,4128,25,330
320,"[4, 9, 7, 5, 8]",[33],981,524,15732,79.21647986716481,4204,5,280
321,"[4, 9, 7, 6, 7]",[33],885,659,15600,76.4041095890411,4039,10,236
322,"[4, 9, 7, 7, 6]",[33],1116,718,21624,75.6579493565795,3934,17,286
323,"[4, 9, 7, 8, 5]",[33],767,771,15102,70.29991697799916,4145,0,298
324,"[4, 9, 8, 4, 8]",[33],875,551,15522,77.9524699045247,4210,2,179
325,"[4, 9, 8, 5, 7]",[33],878,620,14610,77.89331672893317,4206,4,248
326,"[4, 9, 8, 6, 6]",[33],648,681,6816,73.2181403071814,4210,0,179
327,"[4, 9, 8, 7, 5]",[33],796,753,14448,74.18534661685347,4005,7,171
328,"[4, 9, 9, 4, 7]",[33],621,591,10830,71.08447488584476,4250,6,110
329,"[4, 9, 9, 5, 6]",[33],659,687,9462,72.89954337899543,4223,5,115
330,"[4, 9, 9, 6, 5]",[33],798,795,13086,72.3920713989207,4014,5,155
331,"[4, 9, 10, 4, 6]",[33],738,720,9096,72.58302200083023,4219,4,107
332,"[4, 9, 10, 5, 5]",[33],905,709,14544,73.78891656288916,4075,14,134
333,"[4, 9, 11, 4, 5]",[33],899,770,23400,72.20527189705271,3964,22,103
334,"[4, 10, 4, 4, 11]",[33],1421,294,80778,80.55209630552096,3853,6,841
335,"[4, 10, 4, 5, 10]",[33],1726,334,140112,84.03902034039021,3653,24,1065
336,"[4, 10, 4, 6, 9]",[33],1375,426,92802,80.3964300539643,3702,10,933
337,"[4, 10, 4, 7, 8]",[33],1420,447,82866,78.86571191365712,3711,2,936
338,"[4, 10, 4, 8, 7]",[33],1189,549,114552,71.33146533831464,3947,13,959
339,"[4, 10, 4, 9, 6]",[33],1320,692,95784,71.0346616853466,3556,4,887
340,"[4, 10, 4, 10, 5]",[33],1246,760,70710,71.64487339144874,3519,3,787
341,"[4, 10, 5, 4, 10]",[33],1153,345,46824,80.72436695724366,4017,4,679
342,"[4, 10, 5, 5, 9]",[33],1309,446,56976,81.92818596928187,3936,5,761
343,"[4, 10, 5, 6, 8]",[33],1034,524,28842,77.10875882108759,4094,0,548
344,"[4, 10, 5, 7, 7]",[33],994,661,42102,74.14798671647986,4013,0,707
345,"[4, 10, 5, 8, 6]",[33],1103,703,31536,76.13636363636364,3760,0,587
346,"[4, 10, 5, 9, 5]",[33],1133,716,59784,71.68534661685347,3810,1,725
347,"[4, 10, 6, 4, 9]",[33],1111,469,22026,80.17123287671232,3978,4,418
348,"[4, 10, 6, 5, 8]",[33],1038,525,28452,80.59672063096721,4048,2,533
349,"[4, 10, 6, 6, 7]",[33],950,669,30372,76.6604400166044,3957,20,431
350,"[4, 10, 6, 7, 6]",[33],1002,722,24498,76.05749273557493,3869,7,412
351,"[4, 10, 6, 8, 5]",[33],1030,832,21768,74.25487754254878,3912,8,367
352,"[4, 10, 7, 4, 8]",[33],1084,500,23952,81.31901203819012,4053,4,377
353,"[4, 10, 7, 5, 7]",[33],868,605,15240,77.98671647986717,4089,3,269
354,"[4, 10, 7, 6, 6]",[33],1011,643,24894,78.53777501037776,3996,14,339
355,"[4, 10, 7, 7, 5]",[33],884,805,14136,76.69364881693649,3994,0,304
356,"[4, 10, 8, 4, 7]",[33],844,560,14856,77.79057700290576,4155,8,187
357,"[4, 10, 8, 5, 6]",[33],755,658,12720,75.60294728102947,4110,10,179
358,"[4, 10, 8, 6, 5]",[33],665,754,7596,73.89995848899959,4202,1,131
359,"[4, 10, 9, 4, 6]",[33],657,635,6768,73.82523868825238,4298,0,138
360,"[4, 10, 9, 5, 5]",[33],671,738,8640,72.52075550020756,4348,4,136
361,"[4, 10, 10, 4, 5]",[33],676,765,10368,72.32150269821503,3985,6,106
362,"[4, 11, 4, 4, 10]",[33],1484,375,130074,82.45952677459528,3796,10,1018
363,"[4, 11, 4, 5, 9]",[33],1232,436,86574,77.57471980074719,3822,2,899
364,"[4, 11, 4, 6, 8]",[33],1323,515,73428,78.79202988792031,3830,0,815
365,"[4, 11, 4, 7, 7]",[33],1182,583,86910,74.06496471564965,3740,4,844
366,"[4, 11, 4, 8, 6]",[33],1407,708,96978,74.7436695724367,3462,5,921
367,"[4, 11, 4, 9, 5]",[33],1281,784,84156,73.48796180987962,3563,11,815
368,"[4, 11, 5, 4, 9]",[33],1295,418,45750,82.04337899543378,3902,4,726
369,"[4, 11, 5, 5, 8]",[33],1277,508,41436,81.13013698630137,3837,13,592
370,"[4, 11, 5, 6, 7]",[33],935,619,32112,74.42611041926111,3841,0,563
371,"[4, 11, 5, 7, 6]",[33],1108,666,42060,75.70153590701536,3871,0,639
372,"[4, 11, 5, 8, 5]",[33],1002,741,35082,75.42652552926525,3781,1,629
373,"[4, 11, 6, 4, 8]",[33],873,487,19056,78.72561228725613,4217,0,411
374,"[4, 11, 6, 5, 7]",[33],881,607,18888,78.76712328767124,4069,0,407
375,"[4, 11, 6, 6, 6]",[33],861,660,30024,76.3335408883354,4114,0,500
376,"[4, 11, 6, 7, 5]",[33],780,791,16416,73.92175176421752,4043,0,342
377,"[4, 11, 7, 4, 7]",[33],1075,546,24084,78.84910751349108,3979,7,340
378,"[4, 11, 7, 5, 6]",[33],827,678,10974,76.45392278953923,4080,4,240
379,"[4, 11, 7, 6, 5]",[33],710,798,14250,73.02615193026152,4241,1,315
380,"[4, 11, 8, 4, 6]",[33],797,661,10896,77.0983810709838,3925,1,205
381,"[4, 11, 8, 5, 5]",[33],747,713,11352,76.33457866334578,4147,6,194
382,"[4, 11, 9, 4, 5]",[33],805,807,14262,76.84101286841013,3956,10,139
383,"[4, 12, 4, 4, 9]",[33],1299,508,97128,78.87712743877128,3849,6,910
384,"[4, 12, 4, 5, 8]",[33],1386,578,139944,82.60481527604814,3680,22,955
385,"[4, 12, 4, 6, 7]",[33],1268,648,97716,76.79742631797426,3734,6,878
386,"[4, 12, 4, 7, 6]",[33],1244,725,93840,75.97758405977584,3554,0,904
387,"[4, 12, 4, 8, 5]",[33],1246,729,92508,75.0560398505604,3610,4,878
388,"[4, 12, 5, 4, 8]",[33],1201,507,52278,82.30074719800747,3860,0,724
389,"[4, 12, 5, 5, 7]",[33],1227,650,46818,82.42631797426317,3822,14,665
390,"[4, 12, 5, 6, 6]",[33],913,624,33612,75.60917393109175,4005,0,595
391,"[4, 12, 5, 7, 5]",[33],912,786,39306,71.46222498962224,3996,0,627
392,"[4, 12, 6, 4, 7]",[33],1078,638,25104,81.17579908675799,3909,2,458
393,"[4, 12, 6, 5, 6]",[33],1038,692,28872,80.65276048152761,3915,0,539
394,"[4, 12, 6, 6, 5]",[33],974,748,31632,76.16957243669572,3876,7,495
395,"[4, 12, 7, 4, 6]",[33],803,692,17946,77.45641344956414,4064,0,354
396,"[4, 12, 7, 5, 5]",[33],1003,763,23718,80.16604400166044,3839,15,327
397,"[4, 12, 8, 4, 5]",[33],916,803,15762,78.14238273142384,3982,9,224
398,"[4, 13, 4, 4, 8]",[33],1272,496,85512,80.92050643420507,3720,3,840
399,"[4, 13, 4, 5, 7]",[33],1486,613,74748,82.96907430469074,3594,2,872
400,"[4, 13, 4, 6, 6]",[33],1216,727,103152,76.46222498962226,3554,27,777
401,"[4, 13, 4, 7, 5]",[33],1183,821,82686,75.86239103362391,3599,1,847
402,"[4, 13, 5, 4, 7]",[33],1077,630,35832,76.56081361560814,3876,1,603
403,"[4, 13, 5, 5, 6]",[33],1086,747,43848,79.02241594022415,3882,3,722
404,"[4, 13, 5, 6, 5]",[33],883,724,29556,76.082399335824,3898,1,530
405,"[4, 13, 6, 4, 6]",[33],844,639,19176,77.9016189290162,4011,0,421
406,"[4, 13, 6, 5, 5]",[33],1014,714,27096,80.2324616023246,3780,3,458
407,"[4, 13, 7, 4, 5]",[33],822,745,17472,76.93856371938563,4046,4,309
408,"[4, 14, 4, 4, 7]",[33],1314,585,74448,80.65587380655874,3649,8,864
409,"[4, 14, 4, 5, 6]",[33],1239,695,85098,79.83603154836032,3679,3,902
410,"[4, 14, 4, 6, 5]",[33],1172,734,72006,74.94084682440847,3657,0,853
411,"[4, 14, 5, 4, 6]",[33],1281,724,54186,81.2961809879618,3692,3,668
412,"[4, 14, 5, 5, 5]",[33],1158,717,47550,80.6579493565795,3704,7,671
413,"[4, 14, 6, 4, 5]",[33],937,753,22764,79.71772519717724,3993,0,462
414,"[4, 15, 4, 4, 6]",[33],1286,626,128274,82.44914902449149,3682,13,1004
415,"[4, 15, 4, 5, 5]",[33],1102,803,78678,77.80718140307181,3704,0,818
416,"[4, 15, 5, 4, 5]",[33],921,791,32898,70.67247820672479,3885,0,640
417,"[5, 4, 4, 8, 12]",[33],1522,237,78288,72.09111664591117,3792,32,813
418,"[5, 4, 4, 9, 11]",[33],1403,325,86928,71.79846409298463,3770,46,773
419,"[5, 4, 4, 10, 10]",[33],1400,392,94104,68.89788293897882,3794,11,889
420,"[5, 4, 4, 11, 9]",[33],1645,507,100536,65.82399335823993,3585,26,909
421,"[5, 4, 4, 12, 8]",[33],1641,570,115596,64.77065172270652,3419,43,870
422,"[5, 4, 4, 13, 7]",[33],1545,541,70422,61.531755915317554,3396,28,715
423,"[5, 4, 4, 14, 6]",[33],1661,660,125142,59.54234122042341,3363,52,949
424,"[5, 4, 4, 15, 5]",[33],1398,715,95484,54.628476546284766,3454,14,837
425,"[5, 4, 5, 7, 12]",[33],1382,266,56616,75.20340390203404,3735,55,556
426,"[5, 4, 5, 8, 11]",[33],1433,348,62256,73.86259858862599,3831,44,664
427,"[5, 4, 5, 9, 10]",[33],1405,367,62004,70.04981320049814,3849,30,654
428,"[5, 4, 5, 10, 9]",[33],1499,454,62274,70.02801992528019,3756,37,638
429,"[5, 4, 5, 11, 8]",[33],1334,548,47448,65.7326691573267,3692,30,599
430,"[5, 4, 5, 12, 7]",[33],1304,654,52218,64.82461602324616,3629,28,613
431,"[5, 4, 5, 13, 6]",[33],1346,707,57192,62.41178912411789,3631,34,614
432,"[5, 4, 5, 14, 5]",[33],1225,818,41634,57.72934827729348,3570,9,608
433,"[5, 4, 6, 6, 12]",[33],1223,210,33480,73.63636363636363,4002,36,342
434,"[5, 4, 6, 7, 11]",[33],1071,313,28686,73.14134495641345,4183,11,432
435,"[5, 4, 6, 8, 10]",[33],1187,365,32754,73.07700290577003,4198,27,407
436,"[5, 4, 6, 9, 9]",[33],1055,553,42504,69.6876297218763,4215,4,581
437,"[5, 4, 6, 10, 8]",[33],1204,530,29334,67.72208385222083,3827,16,413
438,"[5, 4, 6, 11, 7]",[33],1070,659,27312,63.58758821087588,3853,11,394
439,"[5, 4, 6, 12, 6]",[33],1196,723,33144,61.569115815691156,3667,26,403
440,"[5, 4, 6, 13, 5]",[33],1163,751,29802,58.32918223329182,3729,26,346
441,"[5, 4, 7, 5, 12]",[33],1054,272,20802,76.41552511415524,4202,9,293
442,"[5, 4, 7, 6, 11]",[33],1093,301,38016,72.98879202988792,4072,62,229
443,"[5, 4, 7, 7, 10]",[33],945,388,14628,72.24678289746784,4226,5,252
444,"[5, 4, 7, 8, 9]",[33],1056,423,29520,71.68534661685347,4148,38,248
445,"[5, 4, 7, 9, 8]",[33],786,564,13128,64.88999584889996,4108,3,245
446,"[5, 4, 7, 10, 7]",[33],890,608,21024,65.93711083437111,4033,14,280
447,"[5, 4, 7, 11, 6]",[33],1018,636,25596,64.23412204234123,4003,22,308
448,"[5, 4, 7, 12, 5]",[33],1097,800,29520,63.670610211706105,3811,31,288
449,"[5, 4, 8, 4, 12]",[33],1096,280,29436,75.28850145288501,4174,30,267
450,"[5, 4, 8, 5, 11]",[33],880,318,19302,72.18866749688667,4415,16,188
451,"[5, 4, 8, 6, 10]",[33],983,431,18996,73.1766293067663,4253,22,182
452,"[5, 4, 8, 7, 9]",[33],1030,410,32604,70.54483188044833,4201,45,214
453,"[5, 4, 8, 8, 8]",[33],1053,540,24024,70.26359485263595,3959,28,180
454,"[5, 4, 8, 9, 7]",[33],803,566,13536,65.55417185554172,4119,12,163
455,"[5, 4, 8, 10, 6]",[33],919,696,19320,65.32482357824824,4022,17,177
456,"[5, 4, 8, 11, 5]",[33],1009,790,38040,58.449564134495645,3775,59,160
457,"[5, 4, 9, 4, 11]",[33],999,346,22080,75.2708592777086,4199,29,159
458,"[5, 4, 9, 5, 10]",[33],930,304,21954,72.0755500207555,4337,29,159
459,"[5, 4, 9, 6, 9]",[33],983,450,26754,72.95765877957659,4204,39,138
460,"[5, 4, 9, 7, 8]",[33],823,515,17874,69.39393939393939,4318,17,137
461,"[5, 4, 9, 8, 7]",[33],769,583,15270,66.06994603569946,4232,14,116
462,"[5, 4, 9, 9, 6]",[33],950,667,18912,64.59111664591116,4090,23,113
463,"[5, 4, 9, 10, 5]",[33],929,732,24756,62.03507679535076,3877,40,110
464,"[5, 4, 10, 4, 10]",[33],871,400,14748,71.7538397675384,4431,9,124
465,"[5, 4, 10, 5, 9]",[33],811,438,25068,68.78476546284766,4289,46,78
466,"[5, 4, 10, 6, 8]",[33],758,467,17538,69.98235782482358,4331,24,74
467,"[5, 4, 10, 7, 7]",[33],922,593,22494,69.03590701535907,4170,35,99
468,"[5, 4, 10, 8, 6]",[33],811,720,20046,62.146118721461185,3906,31,51
469,"[5, 4, 10, 9, 5]",[33],761,707,12432,59.89829804898298,4051,8,89
470,"[5, 4, 11, 4, 9]",[33],1036,442,33672,69.54856787048568,4050,59,81
471,"[5, 4, 11, 5, 8]",[33],904,557,19476,70.63096720630966,4231,26,88
472,"[5, 4, 11, 6, 7]",[33],733,614,16614,65.72332918223329,4279,22,70
473,"[5, 4, 11, 7, 6]",[33],732,614,13656,63.61353258613532,4137,14,60
474,"[5, 4, 11, 8, 5]",[33],760,741,14442,62.09007887090079,4019,13,79
475,"[5, 4, 12, 4, 8]",[33],877,603,14412,68.3717310087173,4180,12,88
476,"[5, 4, 12, 5, 7]",[33],689,558,11952,64.75404732254047,4261,9,69
477,"[5, 4, 12, 6, 6]",[33],703,717,10140,63.195309256953095,4207,10,50
478,"[5, 4, 12, 7, 5]",[33],659,740,8760,60.75653798256538,4153,5,56
479,"[5, 4, 13, 4, 7]",[33],998,647,21240,65.74927355749274,4110,26,87
480,"[5, 4, 13, 5, 6]",[33],956,588,34728,65.14528850145288,3987,67,54
481,"[5, 4, 13, 6, 5]",[33],863,632,27576,60.843711083437114,3982,48,44
482,"[5, 4, 14, 4, 6]",[33],1055,777,29148,65.7326691573267,3884,34,90
483,"[5, 4, 14, 5, 5]",[33],892,800,22992,59.250726442507265,3898,37,56
484,"[5, 4, 15, 4, 5]",[33],858,854,21216,60.55313408053134,3898,24,98
485,"[5, 5, 4, 7, 12]",[33],1555,329,90072,75.25944375259444,3813,30,870
486,"[5, 5, 4, 8, 11]",[33],1395,279,89148,72.20423412204234,3754,10,877
487,"[5, 5, 4, 9, 10]",[33],1567,454,115152,73.00228310502284,3692,43,890
488,"[5, 5, 4, 10, 9]",[33],1576,483,93312,68.64466583644666,3600,46,857
489,"[5, 5, 4, 11, 8]",[33],1433,515,99570,64.09609796596098,3643,21,925
490,"[5, 5, 4, 12, 7]",[33],1451,616,144990,63.84599418845994,3486,25,933
491,"[5, 5, 4, 13, 6]",[33],1722,713,145524,63.58551266085512,3200,58,896
492,"[5, 5, 4, 14, 5]",[33],1426,722,87480,57.22291407222914,3472,6,899
493,"[5, 5, 5, 6, 12]",[33],1217,312,42936,76.4362806143628,4145,1,656
494,"[5, 5, 5, 7, 11]",[33],1361,344,53172,75.10481527604816,3823,43,527
495,"[5, 5, 5, 8, 10]",[33],1301,451,46320,73.8989207139892,4046,22,556
496,"[5, 5, 5, 9, 9]",[33],1415,458,57312,69.36695724366957,3742,28,673
497,"[5, 5, 5, 10, 8]",[33],1422,610,56178,70.16915732669158,3722,30,698
498,"[5, 5, 5, 11, 7]",[33],1324,596,54912,67.30178497301786,3595,21,609
499,"[5, 5, 5, 12, 6]",[33],1397,724,76224,62.621419676214195,3569,33,757
500,"[5, 5, 5, 13, 5]",[33],1259,776,42066,60.95060190950602,3502,9,571
501,"[5, 5, 6, 5, 12]",[33],1255,269,39072,78.91863843918638,4108,34,496
502,"[5, 5, 6, 6, 11]",[33],1120,373,30960,75.42652552926525,4138,21,386
503,"[5, 5, 6, 7, 10]",[33],1054,417,29712,74.20298879202988,4127,15,450
504,"[5, 5, 6, 8, 9]",[33],1136,487,40464,73.77646326276464,4072,12,511
505,"[5, 5, 6, 9, 8]",[33],1036,525,35808,68.91863843918638,4017,31,387
506,"[5, 5, 6, 10, 7]",[33],1152,587,32508,67.16272312162724,3831,26,411
507,"[5, 5, 6, 11, 6]",[33],1144,625,33336,65.1027397260274,3726,30,400
508,"[5, 5, 6, 12, 5]",[33],1123,711,34392,62.35886259858863,3728,17,432
509,"[5, 5, 7, 4, 12]",[33],1093,271,25428,77.2343295973433,4313,16,363
510,"[5, 5, 7, 5, 11]",[33],1022,346,22830,77.56434205064342,4299,12,347
511,"[5, 5, 7, 6, 10]",[33],1092,412,33552,75.16396845163969,4064,38,283
512,"[5, 5, 7, 7, 9]",[33],908,533,21090,73.84495641344957,4170,17,250
513,"[5, 5, 7, 8, 8]",[33],1022,577,30090,70.81569115815691,3902,37,230
514,"[5, 5, 7, 9, 7]",[33],1129,595,31140,71.42590286425903,3884,38,294
515,"[5, 5, 7, 10, 6]",[33],1073,661,28440,64.73017849730178,3887,32,278
516,"[5, 5, 7, 11, 5]",[33],918,785,17208,62.64217517642175,3935,8,297
517,"[5, 5, 8, 4, 11]",[33],850,316,14568,72.71897052718971,4407,9,200
518,"[5, 5, 8, 5, 10]",[33],1007,438,27264,75.14840182648402,4158,38,176
519,"[5, 5, 8, 6, 9]",[33],904,435,19080,74.56205894562059,4200,21,160
520,"[5, 5, 8, 7, 8]",[33],931,466,24324,70.85097550850975,4010,42,94
521,"[5, 5, 8, 8, 7]",[33],802,551,20016,67.6494396014944,4174,24,170
522,"[5, 5, 8, 9, 6]",[33],918,772,22584,67.15338314653383,4148,25,193
523,"[5, 5, 8, 10, 5]",[33],803,825,14448,64.40639269406392,4084,7,212
524,"[5, 5, 9, 4, 10]",[33],1011,402,23448,74.49667911996679,4189,26,163
525,"[5, 5, 9, 5, 9]",[33],835,394,17736,71.14051473640515,4113,18,138
526,"[5, 5, 9, 6, 8]",[33],878,519,21744,70.20755500207555,4125,29,106
527,"[5, 5, 9, 7, 7]",[33],863,606,12612,70.4483188044832,3984,12,108
528,"[5, 5, 9, 8, 6]",[33],679,669,11124,68.01473640514737,4128,4,113
529,"[5, 5, 9, 9, 5]",[33],723,754,10896,62.750103777501046,4031,12,96
530,"[5, 5, 10, 4, 9]",[33],1034,485,24390,73.27729348277293,4198,31,116
531,"[5, 5, 10, 5, 8]",[33],846,447,15312,71.33769198837692,4257,13,98
532,"[5, 5, 10, 6, 7]",[33],985,556,27246,68.83250311332503,4100,46,84
533,"[5, 5, 10, 7, 6]",[33],787,678,16752,67.6068908260689,4213,24,91
534,"[5, 5, 10, 8, 5]",[33],759,754,13314,63.88646741386468,4127,15,85
535,"[5, 5, 11, 4, 8]",[33],825,466,10806,71.08343711083437,4177,3,100
536,"[5, 5, 11, 5, 7]",[33],835,628,16536,69.45828144458281,4148,17,89
537,"[5, 5, 11, 6, 6]",[33],815,685,16812,65.78455790784558,4003,15,85
538,"[5, 5, 11, 7, 5]",[33],663,806,10872,64.2071398920714,4170,9,82
539,"[5, 5, 12, 4, 7]",[33],886,526,14634,67.4906600249066,4078,12,77
540,"[5, 5, 12, 5, 6]",[33],751,671,11004,66.6832710668327,4088,14,65
541,"[5, 5, 12, 6, 5]",[33],884,780,25686,64.3659194686592,3893,40,50
542,"[5, 5, 13, 4, 6]",[33],876,698,15816,65.89352428393525,4103,14,87
543,"[5, 5, 13, 5, 5]",[33],825,844,21120,63.259651307596506,4076,28,71
544,"[5, 5, 14, 4, 5]",[33],856,723,10254,61.859692818596926,3971,10,67
545,"[5, 6, 4, 6, 12]",[33],1514,355,102378,77.76567040265671,3763,17,879
546,"[5, 6, 4, 7, 11]",[33],1596,302,94662,75.86031548360316,3655,38,851
547,"[5, 6, 4, 8, 10]",[33],1293,390,113724,72.9804898298049,3719,10,875
548,"[5, 6, 4, 9, 9]",[33],1555,453,99432,71.08551266085512,3691,30,961
549,"[5, 6, 4, 10, 8]",[33],1410,471,103782,68.5958904109589,3703,21,910
550,"[5, 6, 4, 11, 7]",[33],1500,592,98700,66.13221253632211,3567,27,900
551,"[5, 6, 4, 12, 6]",[33],1495,685,88926,65.15255292652553,3444,22,902
552,"[5, 6, 4, 13, 5]",[33],1516,733,148182,63.18493150684932,3376,28,1029
553,"[5, 6, 5, 5, 12]",[33],1198,352,43176,77.9846409298464,4065,14,649
554,"[5, 6, 5, 6, 11]",[33],1274,319,44718,76.57430469074305,3992,19,603
555,"[5, 6, 5, 7, 10]",[33],1305,415,47340,76.77563304275633,3864,23,616
556,"[5, 6, 5, 8, 9]",[33],1185,425,38682,73.43607305936072,3942,13,566
557,"[5, 6, 5, 9, 8]",[33],1259,533,50844,72.52179327521793,3852,7,638
558,"[5, 6, 5, 10, 7]",[33],1186,617,58848,68.95807388958075,3737,4,691
559,"[5, 6, 5, 11, 6]",[33],1196,681,49128,67.99501867995019,3663,26,565
560,"[5, 6, 5, 12, 5]",[33],1233,791,59586,64.12930676629307,3703,12,673
561,"[5, 6, 6, 4, 12]",[33],1111,284,29898,78.86986301369862,4282,20,414
562,"[5, 6, 6, 5, 11]",[33],1124,335,35424,77.1969696969697,4059,18,466
563,"[5, 6, 6, 6, 10]",[33],1102,363,24600,76.62411789124118,4139,11,344
564,"[5, 6, 6, 7, 9]",[33],1091,476,29736,75.41718555417185,4123,11,423
565,"[5, 6, 6, 8, 8]",[33],978,497,25608,73.28663345786633,4022,0,406
566,"[5, 6, 6, 9, 7]",[33],854,573,22242,70.6019095060191,4033,8,355
567,"[5, 6, 6, 10, 6]",[33],998,720,24804,66.68119551681195,3871,18,332
568,"[5, 6, 6, 11, 5]",[33],989,767,26256,66.88252386882525,3872,7,404
569,"[5, 6, 7, 4, 11]",[33],1093,350,23088,77.32046492320464,4168,22,292
570,"[5, 6, 7, 5, 10]",[33],1144,382,33600,77.87982565379825,4045,33,341
571,"[5, 6, 7, 6, 9]",[33],826,448,14580,74.75716064757161,4279,3,262
572,"[5, 6, 7, 7, 8]",[33],974,565,24888,72.84557907845578,4031,15,336
573,"[5, 6, 7, 8, 7]",[33],899,681,18180,70.15255292652553,4126,12,279
574,"[5, 6, 7, 9, 6]",[33],895,671,16254,67.733499377335,4043,3,326
575,"[5, 6, 7, 10, 5]",[33],895,739,22488,65.59256953092569,4012,18,253
576,"[5, 6, 8, 4, 10]",[33],868,356,21672,75.82295558322956,4319,22,219
577,"[5, 6, 8, 5, 9]",[33],771,506,17496,72.45848899958489,4235,18,142
578,"[5, 6, 8, 6, 8]",[33],921,537,18654,74.24346201743462,4171,15,168
579,"[5, 6, 8, 7, 7]",[33],1041,537,22284,73.0271897052719,4057,28,190
580,"[5, 6, 8, 8, 6]",[33],851,651,23022,69.50394354503943,4091,22,176
581,"[5, 6, 8, 9, 5]",[33],884,749,17928,64.39082606890825,3848,26,136
582,"[5, 6, 9, 4, 9]",[33],896,432,26664,73.76193441261934,4221,44,106
583,"[5, 6, 9, 5, 8]",[33],845,550,16224,74.10232461602324,4241,19,127
584,"[5, 6, 9, 6, 7]",[33],857,591,16608,69.31091739310918,4041,9,154
585,"[5, 6, 9, 7, 6]",[33],799,641,20730,69.65753424657535,4165,26,110
586,"[5, 6, 9, 8, 5]",[33],713,782,14856,66.03154836031548,4264,6,149
587,"[5, 6, 10, 4, 8]",[33],911,554,20274,73.55956828559567,4239,20,124
588,"[5, 6, 10, 5, 7]",[33],788,602,15192,71.0730593607306,4139,13,114
589,"[5, 6, 10, 6, 6]",[33],774,706,12024,69.43856371938564,4174,10,78
590,"[5, 6, 10, 7, 5]",[33],849,730,16296,68.99439601494396,3951,20,90
591,"[5, 6, 11, 4, 7]",[33],747,579,12336,70.44935657949355,4253,10,87
592,"[5, 6, 11, 5, 6]",[33],786,704,16416,68.50767953507679,4179,13,101
593,"[5, 6, 11, 6, 5]",[33],732,751,14280,64.82669157326691,4144,14,77
594,"[5, 6, 12, 4, 6]",[33],852,707,14466,67.97218762972189,4076,11,90
595,"[5, 6, 12, 5, 5]",[33],783,861,21270,66.1851390618514,4053,31,74
596,"[5, 6, 13, 4, 5]",[33],744,791,6888,63.671647986716486,4154,0,88
597,"[5, 7, 4, 5, 12]",[33],1398,274,93438,78.69759236197592,3984,5,914
598,"[5, 7, 4, 6, 11]",[33],1285,290,103908,77.19593192195931,3968,7,889
599,"[5, 7, 4, 7, 10]",[33],1424,391,93474,76.4975093399751,3742,8,867
600,"[5, 7, 4, 8, 9]",[33],1469,462,78372,74.19364881693649,3638,8,884
601,"[5, 7, 4, 9, 8]",[33],1199,575,72960,70.51577418015775,3777,3,804
602,"[5, 7, 4, 10, 7]",[33],1377,601,110778,67.94105437941055,3502,22,849
603,"[5, 7, 4, 11, 6]",[33],1572,705,92304,68.08530510585305,3396,35,876
604,"[5, 7, 4, 12, 5]",[33],1487,752,79284,65.28123702781237,3366,31,826
605,"[5, 7, 5, 4, 12]",[33],1212,244,36162,78.2876712328767,4082,0,636
606,"[5, 7, 5, 5, 11]",[33],1066,259,37020,75.60087173100871,4161,15,548
607,"[5, 7, 5, 6, 10]",[33],1270,392,43092,78.38418430884184,3987,21,577
608,"[5, 7, 5, 7, 9]",[33],1192,484,41310,75.46803652968036,3813,11,626
609,"[5, 7, 5, 8, 8]",[33],1195,489,44328,73.69551681195516,3853,16,620
610,"[5, 7, 5, 9, 7]",[33],1363,518,60792,71.64383561643835,3643,27,671
611,"[5, 7, 5, 10, 6]",[33],1219,703,43932,67.99813200498131,3667,23,530
612,"[5, 7, 5, 11, 5]",[33],1137,730,58350,64.95122457451224,3801,12,686
613,"[5, 7, 6, 4, 11]",[33],1092,318,28356,79.65130759651308,4205,6,466
614,"[5, 7, 6, 5, 10]",[33],981,377,20856,78.15379825653798,4125,8,389
615,"[5, 7, 6, 6, 9]",[33],989,511,22104,77.45848899958489,4160,3,417
616,"[5, 7, 6, 7, 8]",[33],983,503,21960,74.92631797426318,4029,5,386
617,"[5, 7, 6, 8, 7]",[33],1039,589,29190,72.82274802822748,3935,10,416
618,"[5, 7, 6, 9, 6]",[33],1065,691,29292,72.51037775010379,3781,18,415
619,"[5, 7, 6, 10, 5]",[33],1092,782,28014,66.23080116230801,3712,14,380
620,"[5, 7, 7, 4, 10]",[33],1038,452,19944,78.90618513906185,4203,5,354
621,"[5, 7, 7, 5, 9]",[33],873,471,17256,76.79950186799502,4286,8,296
622,"[5, 7, 7, 6, 8]",[33],825,558,16146,73.97156496471565,4182,2,293
623,"[5, 7, 7, 7, 7]",[33],887,518,13938,74.03175591531756,4041,7,229
