,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
926,"[6, 7, 5, 5, 10]",33,1222,178,44154,74.76027397260275,3802,27,570
927,"[6, 7, 5, 6, 9]",33,1015,240,38334,73.58966376089664,4016,1,621
928,"[6, 7, 5, 7, 8]",33,1096,278,32496,72.14404317144043,3838,6,529
929,"[6, 7, 5, 8, 7]",33,1197,293,58050,70.45454545454545,3752,11,670
930,"[6, 7, 5, 9, 6]",33,1308,365,59274,68.70693233706933,3719,29,674
931,"[6, 7, 5, 10, 5]",33,916,478,34350,64.13864674138647,3906,7,573
932,"[6, 7, 6, 4, 10]",33,1162,156,26592,74.88999584889996,4018,1,472
933,"[6, 7, 6, 5, 9]",33,1133,236,25032,75.00726442507263,3935,26,318
934,"[6, 7, 6, 6, 8]",33,891,307,20586,71.95205479452055,4091,3,366
935,"[6, 7, 6, 7, 7]",33,930,344,28794,71.24636778746368,3974,5,497
936,"[6, 7, 6, 8, 6]",33,1124,459,32670,69.97509339975093,3786,33,351
937,"[6, 7, 6, 9, 5]",33,1028,457,30552,68.4516396845164,3786,14,415
938,"[6, 7, 7, 4, 9]",33,1139,263,30960,76.84516396845163,3987,41,315
939,"[6, 7, 7, 5, 8]",33,1063,293,31128,75.62266500622665,4032,38,313
940,"[6, 7, 7, 6, 7]",33,846,366,19260,71.84516396845164,4069,18,242
941,"[6, 7, 7, 7, 6]",33,642,314,8712,67.01743462017434,4140,1,210
942,"[6, 7, 7, 8, 5]",33,935,493,22920,70.15255292652553,3962,15,311
943,"[6, 7, 8, 4, 8]",33,734,239,11256,72.17413864674138,4185,4,205
944,"[6, 7, 8, 5, 7]",33,512,358,6456,70.90078870900788,4492,0,154
945,"[6, 7, 8, 6, 6]",33,735,348,17250,71.4186384391864,4219,15,223
946,"[6, 7, 8, 7, 5]",33,736,445,19968,69.44790369447904,4123,25,182
947,"[6, 7, 9, 4, 7]",33,820,340,12060,72.77604815276048,4166,5,141
948,"[6, 7, 9, 5, 6]",33,860,433,16440,72.3090493980905,3982,19,113
949,"[6, 7, 9, 6, 5]",33,606,510,6288,68.01058530510585,4177,3,112
950,"[6, 7, 10, 4, 6]",33,811,393,11370,70.89352428393524,4211,6,107
951,"[6, 7, 10, 5, 5]",33,766,485,12840,68.30842673308427,4081,12,118
952,"[6, 7, 11, 4, 5]",33,639,507,8208,67.20423412204234,4238,1,99
953,"[6, 8, 4, 4, 11]",33,1663,126,119832,78.27210460772105,3432,31,952
954,"[6, 8, 4, 5, 10]",33,1539,139,118956,75.98277293482772,3659,16,972
955,"[6, 8, 4, 6, 9]",33,1404,234,98730,74.9211290992113,3660,24,826
956,"[6, 8, 4, 7, 8]",33,1225,324,82464,71.6272312162723,3729,7,844
957,"[6, 8, 4, 8, 7]",33,1390,304,87300,71.91884599418846,3554,18,805
958,"[6, 8, 4, 9, 6]",33,1303,439,130236,69.95433789954339,3591,20,908
959,"[6, 8, 4, 10, 5]",33,1340,502,100566,68.0178497301785,3662,10,927
960,"[6, 8, 5, 4, 10]",33,1064,194,39720,74.01411374014114,4065,4,609
961,"[6, 8, 5, 5, 9]",33,951,263,27810,75.90182648401826,4077,3,512
962,"[6, 8, 5, 6, 8]",33,1140,296,45552,76.51722706517226,3892,10,580
963,"[6, 8, 5, 7, 7]",33,1199,342,56190,73.72353673723536,3689,5,736
964,"[6, 8, 5, 8, 6]",33,1154,422,54324,70.51888750518887,3724,13,667
965,"[6, 8, 5, 9, 5]",33,1072,486,44742,68.36861768368617,3748,4,667
966,"[6, 8, 6, 4, 9]",33,1112,203,30384,76.69053549190535,4103,6,510
967,"[6, 8, 6, 5, 8]",33,889,271,25032,73.1766293067663,4066,2,473
968,"[6, 8, 6, 6, 7]",33,1102,317,36714,72.60170195101702,3994,26,479
969,"[6, 8, 6, 7, 6]",33,752,458,23844,70.45765877957659,4120,8,428
970,"[6, 8, 6, 8, 5]",33,837,457,23916,69.01203819012038,3932,7,380
971,"[6, 8, 7, 4, 8]",33,1020,288,24144,75.802200083022,3927,17,306
972,"[6, 8, 7, 5, 7]",33,1007,305,25416,74.83914487339145,3948,18,320
973,"[6, 8, 7, 6, 6]",33,846,446,18240,71.70402656704027,3961,3,339
974,"[6, 8, 7, 7, 5]",33,691,457,12570,69.11685346616854,4120,2,222
975,"[6, 8, 8, 4, 7]",33,873,353,14772,75.65068493150685,4215,2,214
976,"[6, 8, 8, 5, 6]",33,807,409,16332,73.62287256122872,4174,17,208
977,"[6, 8, 8, 6, 5]",33,649,503,9930,71.91054379410544,4103,5,184
978,"[6, 8, 9, 4, 6]",33,659,430,9936,72.3744292237443,4227,2,162
979,"[6, 8, 9, 5, 5]",33,712,489,11544,71.1197592361976,4186,6,144
980,"[6, 8, 10, 4, 5]",33,887,430,17250,72.1315898713159,4003,14,141
981,"[6, 9, 4, 4, 10]",33,1554,217,92340,79.90971357409714,3590,19,883
982,"[6, 9, 4, 5, 9]",33,1571,272,137994,79.03590701535907,3588,22,1006
983,"[6, 9, 4, 6, 8]",33,1291,296,68586,76.05749273557493,3604,7,762
984,"[6, 9, 4, 7, 7]",33,1321,320,106836,75.09236197592361,3683,21,895
985,"[6, 9, 4, 8, 6]",33,1389,433,61332,73.42880863428809,3485,14,758
986,"[6, 9, 4, 9, 5]",33,1127,515,87114,70.35076795350767,3728,0,889
987,"[6, 9, 5, 4, 9]",33,1093,243,49134,76.66874221668742,3926,0,703
988,"[6, 9, 5, 5, 8]",33,1171,286,41082,76.46222498962226,3893,18,592
989,"[6, 9, 5, 6, 7]",33,1087,353,43920,75.51681195516812,3919,3,640
990,"[6, 9, 5, 7, 6]",33,1097,381,32862,73.67476131174762,3744,8,545
991,"[6, 9, 5, 8, 5]",33,738,438,29304,67.27999169779991,4035,0,560
992,"[6, 9, 6, 4, 8]",33,958,301,30378,76.2359900373599,4033,2,460
993,"[6, 9, 6, 5, 7]",33,864,393,27024,74.16977999169781,4252,3,491
994,"[6, 9, 6, 6, 6]",33,831,389,24852,72.90473225404732,4018,12,402
995,"[6, 9, 6, 7, 5]",33,868,487,17112,72.71378165213783,3862,3,346
996,"[6, 9, 7, 4, 7]",33,711,343,15990,72.66396845163968,4200,6,263
997,"[6, 9, 7, 5, 6]",33,1034,409,23736,76.464300539643,3943,11,354
998,"[6, 9, 7, 6, 5]",33,710,483,14370,73.78580323785803,3982,6,225
999,"[6, 9, 8, 4, 6]",33,725,456,15360,73.1994603569946,4094,12,186
1000,"[6, 9, 8, 5, 5]",33,702,488,13392,72.52698215026983,4177,3,191
1001,"[6, 9, 9, 4, 5]",33,708,566,10656,73.35927770859277,4053,9,136
1002,"[6, 10, 4, 4, 9]",33,1463,298,135990,78.9653383146534,3717,10,1126
1003,"[6, 10, 4, 5, 8]",33,1144,299,82650,74.52573682025736,3790,3,799
1004,"[6, 10, 4, 6, 7]",33,1258,329,106548,76.38646741386468,3598,1,928
1005,"[6, 10, 4, 7, 6]",33,1383,425,135696,76.13636363636364,3596,18,979
1006,"[6, 10, 4, 8, 5]",33,1281,453,90780,71.34703196347031,3620,3,852
1007,"[6, 10, 5, 4, 8]",33,1065,277,27432,77.92133665421336,4050,1,549
1008,"[6, 10, 5, 5, 7]",33,882,333,32292,72.56745537567456,4060,0,627
1009,"[6, 10, 5, 6, 6]",33,1060,442,31548,73.21502698215026,3814,4,560
1010,"[6, 10, 5, 7, 5]",33,907,480,35022,73.29493565794935,3813,1,608
1011,"[6, 10, 6, 4, 7]",33,903,389,23316,75.96824408468244,4082,6,403
1012,"[6, 10, 6, 5, 6]",33,769,399,23904,72.7469904524699,4074,3,460
1013,"[6, 10, 6, 6, 5]",33,728,510,25440,74.27459526774595,4100,0,423
1014,"[6, 10, 7, 4, 6]",33,803,431,12600,76.50373599003736,4108,1,265
1015,"[6, 10, 7, 5, 5]",33,847,537,15360,76.60232461602324,3909,2,296
1016,"[6, 10, 8, 4, 5]",33,800,486,15654,74.33686176836862,4004,3,214
1017,"[6, 11, 4, 4, 8]",33,1389,294,111654,77.94105437941055,3562,19,941
1018,"[6, 11, 4, 5, 7]",33,1384,348,96384,79.38667496886676,3620,5,871
1019,"[6, 11, 4, 6, 6]",33,1366,385,84006,78.19842258198423,3487,12,838
1020,"[6, 11, 4, 7, 5]",33,1311,472,146232,74.93669572436696,3542,30,986
1021,"[6, 11, 5, 4, 7]",33,1065,339,33918,76.31901203819011,3908,10,554
1022,"[6, 11, 5, 5, 6]",33,1075,387,56736,76.41967621419677,3893,1,749
1023,"[6, 11, 5, 6, 5]",33,878,481,37824,71.85346616853467,4011,0,642
1024,"[6, 11, 6, 4, 6]",33,924,414,22080,76.2079701120797,3943,1,412
1025,"[6, 11, 6, 5, 5]",33,914,479,26154,77.62972187629722,3873,4,483
1026,"[6, 11, 7, 4, 5]",33,846,458,18234,76.23910336239103,4042,2,308
1027,"[6, 12, 4, 4, 7]",33,1331,330,91860,80.57181403071813,3636,1,961
1028,"[6, 12, 4, 5, 6]",33,1014,396,61968,74.10543794105438,3853,0,848
1029,"[6, 12, 4, 6, 5]",33,1395,440,136176,76.91054379410544,3437,23,1028
1030,"[6, 12, 5, 4, 6]",33,1051,431,34626,78.10813615608137,3890,1,551
1031,"[6, 12, 5, 5, 5]",33,1051,509,38424,76.91988376919883,3808,3,589
1032,"[6, 12, 6, 4, 5]",33,830,415,17736,74.42507264425072,3960,0,388
1033,"[6, 13, 4, 4, 6]",33,1326,408,94530,79.00892486508924,3666,5,901
1034,"[6, 13, 4, 5, 5]",33,1033,521,53784,72.28310502283105,3688,0,764
1035,"[6, 13, 5, 4, 5]",33,1090,440,37164,81.72270651722707,3698,3,603
1036,"[6, 14, 4, 4, 5]",33,1231,492,84138,75.93503528435035,3707,0,908
1037,"[7, 4, 4, 6, 12]",33,1375,62,107376,69.54441677044417,3685,20,859
1038,"[7, 4, 4, 7, 11]",33,1557,125,80814,70.72540473225405,3635,25,809
1039,"[7, 4, 4, 8, 10]",33,1370,178,71802,66.63657119136572,3818,15,776
1040,"[7, 4, 4, 9, 9]",33,1539,227,105852,68.21606475716064,3524,37,871
1041,"[7, 4, 4, 10, 8]",33,1556,243,148242,63.993358239933585,3456,46,891
1042,"[7, 4, 4, 11, 7]",33,1577,348,119244,61.707139892071396,3494,50,954
1043,"[7, 4, 4, 12, 6]",33,1743,356,152664,57.617268576172684,3198,89,936
1044,"[7, 4, 4, 13, 5]",33,1468,475,114600,57.04856787048568,3318,50,858
1045,"[7, 4, 5, 5, 12]",33,1297,79,59274,69.24657534246576,3962,17,671
1046,"[7, 4, 5, 6, 11]",33,1411,142,77352,70.29265255292653,3784,33,704
1047,"[7, 4, 5, 7, 10]",33,1317,197,57360,70.10481527604814,3885,36,650
1048,"[7, 4, 5, 8, 9]",33,1387,198,57264,69.41469489414695,3816,43,653
1049,"[7, 4, 5, 9, 8]",33,1289,289,64812,67.15130759651308,3710,33,663
1050,"[7, 4, 5, 10, 7]",33,1301,375,54480,64.10543794105438,3643,35,609
1051,"[7, 4, 5, 11, 6]",33,1365,395,54504,63.699667911996684,3652,26,672
1052,"[7, 4, 5, 12, 5]",33,1165,434,51060,57.01535907015359,3724,8,657
1053,"[7, 4, 6, 4, 12]",33,1058,88,27120,69.99688667496888,4170,13,414
1054,"[7, 4, 6, 5, 11]",33,947,119,27900,69.35865504358655,4127,11,407
1055,"[7, 4, 6, 6, 10]",33,1081,162,37134,68.66438356164383,4065,35,357
1056,"[7, 4, 6, 7, 9]",33,1105,190,34188,69.33478621834787,3953,27,361
1057,"[7, 4, 6, 8, 8]",33,998,308,38280,66.44562058945621,3879,45,386
1058,"[7, 4, 6, 9, 7]",33,981,311,28536,66.5950601909506,3893,14,385
1059,"[7, 4, 6, 10, 6]",33,1122,435,44388,64.60460772104608,3790,30,446
1060,"[7, 4, 6, 11, 5]",33,1089,510,30630,62.20734744707348,3720,19,402
1061,"[7, 4, 7, 4, 11]",33,1195,151,29190,72.3972602739726,3935,36,265
1062,"[7, 4, 7, 5, 10]",33,1140,155,28920,68.89061851390619,3998,30,269
1063,"[7, 4, 7, 6, 9]",33,964,287,28344,68.78995433789954,3992,38,257
1064,"[7, 4, 7, 7, 8]",33,812,325,21336,66.60336239103363,4155,9,254
1065,"[7, 4, 7, 8, 7]",33,978,362,26202,65.23142382731425,4046,27,265
1066,"[7, 4, 7, 9, 6]",33,956,356,30720,64.77480282274803,3868,38,259
1067,"[7, 4, 7, 10, 5]",33,1113,487,39168,61.547322540473225,3779,48,329
1068,"[7, 4, 8, 4, 10]",33,875,167,14568,68.42569530925695,4175,10,169
1069,"[7, 4, 8, 5, 9]",33,871,244,19248,69.43856371938564,4205,15,180
1070,"[7, 4, 8, 6, 8]",33,1029,311,34392,66.41552511415524,4044,57,180
1071,"[7, 4, 8, 7, 7]",33,933,373,23688,68.99232046492321,4109,36,148
1072,"[7, 4, 8, 8, 6]",33,871,477,24330,62.89331672893317,4053,32,161
1073,"[7, 4, 8, 9, 5]",33,830,478,21264,59.78310502283105,3935,21,203
1074,"[7, 4, 9, 4, 9]",33,716,251,14808,69.28704856787049,4336,6,147
1075,"[7, 4, 9, 5, 8]",33,915,261,25248,69.0390203403902,4122,37,130
1076,"[7, 4, 9, 6, 7]",33,823,368,22362,64.5527189705272,4224,35,77
1077,"[7, 4, 9, 7, 6]",33,775,339,18870,62.27376504773765,4092,26,90
1078,"[7, 4, 9, 8, 5]",33,775,490,19092,62.723121627231215,4138,25,127
1079,"[7, 4, 10, 4, 8]",33,836,262,23268,66.01598173515981,4267,30,113
1080,"[7, 4, 10, 5, 7]",33,743,364,16032,67.4398090493981,4326,20,93
1081,"[7, 4, 10, 6, 6]",33,802,380,21624,64.57139892071399,4166,34,92
1082,"[7, 4, 10, 7, 5]",33,772,425,17946,60.72436695724367,4081,21,75
1083,"[7, 4, 11, 4, 7]",33,968,396,29928,64.2725197177252,4090,51,75
1084,"[7, 4, 11, 5, 6]",33,741,425,18102,62.7283105022831,4070,29,48
1085,"[7, 4, 11, 6, 5]",33,741,475,16260,64.2818596928186,4070,21,79
1086,"[7, 4, 12, 4, 6]",33,675,381,13230,62.24263179742632,4245,16,80
1087,"[7, 4, 12, 5, 5]",33,901,482,22746,63.32814445828144,4095,39,47
1088,"[7, 4, 13, 4, 5]",33,833,422,24072,58.691365711913654,4011,40,66
1089,"[7, 5, 4, 5, 12]",33,1612,74,117492,72.58509755085097,3666,24,944
1090,"[7, 5, 4, 6, 11]",33,1494,147,127176,71.34495641344957,3715,21,928
1091,"[7, 5, 4, 7, 10]",33,1342,211,77406,68.86882523868825,3627,5,822
1092,"[7, 5, 4, 8, 9]",33,1330,203,137052,68.93524283935243,3720,26,909
1093,"[7, 5, 4, 9, 8]",33,1467,314,105276,66.64694894146949,3527,11,931
1094,"[7, 5, 4, 10, 7]",33,1412,363,134052,63.980904939809044,3566,32,882
1095,"[7, 5, 4, 11, 6]",33,1489,464,101136,65.56973848069738,3401,26,862
1096,"[7, 5, 4, 12, 5]",33,1439,502,80424,60.157741801577416,3287,39,752
1097,"[7, 5, 5, 4, 12]",33,1451,89,51840,71.791199667912,3884,12,652
1098,"[7, 5, 5, 5, 11]",33,1240,125,44112,71.01805728518057,3973,4,658
1099,"[7, 5, 5, 6, 10]",33,1123,153,34614,71.38335408883354,4009,9,494
1100,"[7, 5, 5, 7, 9]",33,999,223,36108,67.75736820257369,3944,3,531
1101,"[7, 5, 5, 8, 8]",33,1119,286,41898,68.37899543378995,3814,29,503
1102,"[7, 5, 5, 9, 7]",33,1107,306,49488,65.81569115815691,3826,7,590
1103,"[7, 5, 5, 10, 6]",33,1259,376,48534,64.06496471564965,3584,24,548
1104,"[7, 5, 5, 11, 5]",33,1160,533,54492,60.66417600664175,3547,44,526
1105,"[7, 5, 6, 4, 11]",33,1118,137,28590,72.83935242839352,4027,5,493
1106,"[7, 5, 6, 5, 10]",33,1290,179,55776,71.25363221253632,3854,69,449
1107,"[7, 5, 6, 6, 9]",33,1263,253,43650,73.26795350767954,3910,53,398
1108,"[7, 5, 6, 7, 8]",33,1220,224,53508,70.61021170610212,3971,40,538
1109,"[7, 5, 6, 8, 7]",33,1015,338,30060,65.7503113325031,3796,32,282
1110,"[7, 5, 6, 9, 6]",33,1180,370,46128,65.72851805728519,3593,63,384
1111,"[7, 5, 6, 10, 5]",33,926,485,30300,62.54047322540474,3792,25,396
1112,"[7, 5, 7, 4, 10]",33,1057,172,30516,70.77002905770028,3975,33,274
1113,"[7, 5, 7, 5, 9]",33,997,207,20280,73.6986301369863,4092,10,265
1114,"[7, 5, 7, 6, 8]",33,898,338,25044,70.00726442507265,4072,18,283
1115,"[7, 5, 7, 7, 7]",33,1053,366,30144,68.6425902864259,3938,38,276
1116,"[7, 5, 7, 8, 6]",33,971,403,29640,67.71689497716895,4025,36,289
1117,"[7, 5, 7, 9, 5]",33,841,450,17172,63.93731838937319,3842,14,206
1118,"[7, 5, 8, 4, 9]",33,873,257,17826,73.06558738065587,4186,13,202
1119,"[7, 5, 8, 5, 8]",33,819,274,19584,68.49418845994188,4244,18,191
1120,"[7, 5, 8, 6, 7]",33,720,405,13914,67.2249896222499,4245,11,180
1121,"[7, 5, 8, 7, 6]",33,901,427,21942,68.30427563304275,3992,22,229
1122,"[7, 5, 8, 8, 5]",33,752,446,15312,64.32752179327522,4045,17,155
1123,"[7, 5, 9, 4, 8]",33,794,280,17304,68.36239103362391,4182,14,131
1124,"[7, 5, 9, 5, 7]",33,754,364,13074,66.9447903694479,4152,7,156
1125,"[7, 5, 9, 6, 6]",33,743,400,13854,66.09277708592776,4094,11,146
1126,"[7, 5, 9, 7, 5]",33,719,485,11340,66.52241594022415,4115,10,133
1127,"[7, 5, 10, 4, 7]",33,706,351,12696,65.71502698215028,4169,11,99
1128,"[7, 5, 10, 5, 6]",33,861,389,21264,66.36882523868826,3954,26,97
1129,"[7, 5, 10, 6, 5]",33,561,478,8160,66.60751349107514,4235,4,87
1130,"[7, 5, 11, 4, 6]",33,684,459,11118,64.5942299709423,4207,3,94
1131,"[7, 5, 11, 5, 5]",33,711,574,15990,63.255500207555,4041,14,80
1132,"[7, 5, 12, 4, 5]",33,874,442,20616,62.99294312992944,3945,27,92
1133,"[7, 6, 4, 4, 12]",33,1496,54,82794,71.14155251141553,3612,9,817
1134,"[7, 6, 4, 5, 11]",33,1381,159,87474,72.91614777916148,3801,5,881
1135,"[7, 6, 4, 6, 10]",33,1358,113,60648,70.83333333333334,3717,11,787
1136,"[7, 6, 4, 7, 9]",33,1477,197,76272,69.61187214611873,3615,18,828
1137,"[7, 6, 4, 8, 8]",33,1520,247,118032,66.61062681610626,3590,40,917
1138,"[7, 6, 4, 9, 7]",33,1361,375,101442,65.36010792860108,3601,8,936
1139,"[7, 6, 4, 10, 6]",33,1387,365,115842,67.21772519717724,3392,15,936
1140,"[7, 6, 4, 11, 5]",33,1503,506,143052,64.28497301784974,3279,63,917
1141,"[7, 6, 5, 4, 11]",33,1201,133,45342,73.50041511000414,3915,6,632
1142,"[7, 6, 5, 5, 10]",33,1266,157,46290,73.29493565794935,3844,25,543
1143,"[7, 6, 5, 6, 9]",33,1110,232,35088,72.54462432544624,3904,23,483
1144,"[7, 6, 5, 7, 8]",33,1138,258,40776,70.84682440846825,3886,12,580
1145,"[7, 6, 5, 8, 7]",33,1160,387,48792,72.52698215026983,3721,19,611
1146,"[7, 6, 5, 9, 6]",33,1089,380,48528,65.41822332918224,3786,17,642
1147,"[7, 6, 5, 10, 5]",33,923,480,38976,62.29555832295558,3791,0,596
1148,"[7, 6, 6, 4, 10]",33,1129,138,23712,72.35367372353674,4030,9,402
1149,"[7, 6, 6, 5, 9]",33,1063,238,34368,73.26380240763802,4106,38,357
1150,"[7, 6, 6, 6, 8]",33,927,259,23364,68.89788293897882,4115,17,325
1151,"[7, 6, 6, 7, 7]",33,1142,342,47058,71.25155666251557,3713,57,404
1152,"[7, 6, 6, 8, 6]",33,1137,439,39132,69.10128684101286,3846,39,398
1153,"[7, 6, 6, 9, 5]",33,991,491,27756,68.18493150684931,3767,17,409
1154,"[7, 6, 7, 4, 9]",33,905,241,16860,71.93233706932337,4078,4,288
1155,"[7, 6, 7, 5, 8]",33,914,277,24942,70.80323785803238,3959,29,234
1156,"[7, 6, 7, 6, 7]",33,854,368,20280,69.87650477376505,4145,9,329
1157,"[7, 6, 7, 7, 6]",33,882,394,20952,69.54026567040266,4057,6,307
1158,"[7, 6, 7, 8, 5]",33,776,443,20394,67.74906600249066,3949,8,303
1159,"[7, 6, 8, 4, 8]",33,869,255,21636,71.25674553756745,4239,21,192
1160,"[7, 6, 8, 5, 7]",33,872,306,23616,70.27397260273973,4109,24,195
1161,"[7, 6, 8, 6, 6]",33,832,416,21708,68.62287256122872,4005,20,191
1162,"[7, 6, 8, 7, 5]",33,994,495,37002,68.54711498547115,3834,58,174
1163,"[7, 6, 9, 4, 7]",33,717,292,13332,68.87505188875052,4199,10,121
1164,"[7, 6, 9, 5, 6]",33,823,391,17106,68.31984225819842,4163,25,122
1165,"[7, 6, 9, 6, 5]",33,748,443,16824,67.33810709838107,4120,18,118
1166,"[7, 6, 10, 4, 6]",33,701,393,12528,66.58364466583645,4217,7,124
1167,"[7, 6, 10, 5, 5]",33,912,488,25608,66.56600249066003,3907,40,60
1168,"[7, 6, 11, 4, 5]",33,756,500,11388,65.22104607721046,4037,3,100
1169,"[7, 7, 4, 4, 11]",33,1694,138,124350,75.83748443337484,3618,24,1014
1170,"[7, 7, 4, 5, 10]",33,1414,192,120450,72.31112494811126,3743,31,881
1171,"[7, 7, 4, 6, 9]",33,1324,210,82584,70.99833955998339,3760,26,827
1172,"[7, 7, 4, 7, 8]",33,1317,250,82668,72.7791614777916,3692,13,835
1173,"[7, 7, 4, 8, 7]",33,1379,286,57696,72.2156496471565,3594,6,698
1174,"[7, 7, 4, 9, 6]",33,1256,402,73872,66.99045246990453,3626,6,837
1175,"[7, 7, 4, 10, 5]",33,1441,485,139716,64.97198007471981,3336,40,1016
1176,"[7, 7, 5, 4, 10]",33,1211,165,39876,74.66583644665836,3858,14,578
1177,"[7, 7, 5, 5, 9]",33,1016,231,41616,72.86944790369448,3968,6,649
1178,"[7, 7, 5, 6, 8]",33,1037,302,48618,70.45246990452469,3942,18,572
1179,"[7, 7, 5, 7, 7]",33,1011,345,40224,70.55936073059361,3909,1,625
1180,"[7, 7, 5, 8, 6]",33,1204,421,43914,71.01183063511832,3752,10,606
1181,"[7, 7, 5, 9, 5]",33,1016,440,39240,65.61851390618514,3934,0,606
1182,"[7, 7, 6, 4, 9]",33,1164,242,31290,75.1629306766293,3950,11,480
1183,"[7, 7, 6, 5, 8]",33,958,268,28788,72.93897882938978,4031,14,419
1184,"[7, 7, 6, 6, 7]",33,876,329,20844,70.97758405977585,4090,15,283
1185,"[7, 7, 6, 7, 6]",33,948,409,22686,69.50705687007057,3848,19,326
1186,"[7, 7, 6, 8, 5]",33,882,546,22224,68.8335408883354,3943,2,405
1187,"[7, 7, 7, 4, 8]",33,1067,290,27612,75.16085512660855,3988,21,331
1188,"[7, 7, 7, 5, 7]",33,786,334,17016,71.88978829389788,4054,9,304
1189,"[7, 7, 7, 6, 6]",33,846,455,18672,72.81237027812371,4119,3,350
1190,"[7, 7, 7, 7, 5]",33,804,490,12744,69.18845994188459,4158,2,244
1191,"[7, 7, 8, 4, 7]",33,725,368,12888,72.71793275217932,4275,2,271
1192,"[7, 7, 8, 5, 6]",33,759,443,17382,70.91739310917393,4038,13,153
1193,"[7, 7, 8, 6, 5]",33,801,469,19104,70.02594437525944,4044,18,194
1194,"[7, 7, 9, 4, 6]",33,797,361,12972,72.41490244914903,4151,3,161
1195,"[7, 7, 9, 5, 5]",33,627,513,6948,68.67579908675799,4079,0,112
1196,"[7, 7, 10, 4, 5]",33,683,522,12600,66.884599418846,4130,7,101
1197,"[7, 8, 4, 4, 10]",33,1514,198,124290,77.18970527189705,3791,14,1062
1198,"[7, 8, 4, 5, 9]",33,1300,269,64824,74.17081776670817,3715,2,828
1199,"[7, 8, 4, 6, 8]",33,1300,302,106764,72.61104192611042,3753,7,945
1200,"[7, 8, 4, 7, 7]",33,1378,317,104820,72.95350767953508,3531,17,927
1201,"[7, 8, 4, 8, 6]",33,1407,426,80490,69.22478206724783,3446,17,851
1202,"[7, 8, 4, 9, 5]",33,1133,512,95622,64.42714819427148,3664,11,777
1203,"[7, 8, 5, 4, 9]",33,1346,169,67350,76.72374429223744,3819,19,786
1204,"[7, 8, 5, 5, 8]",33,1045,290,43488,73.65296803652967,3992,5,619
1205,"[7, 8, 5, 6, 7]",33,1085,446,43974,72.55500207555002,3785,12,602
1206,"[7, 8, 5, 7, 6]",33,979,511,64848,71.90431714404318,3883,15,738
1207,"[7, 8, 5, 8, 5]",33,1164,563,57288,72.39414694894147,3614,5,691
1208,"[7, 8, 6, 4, 8]",33,1095,278,38448,71.7579908675799,4010,18,508
1209,"[7, 8, 6, 5, 7]",33,1004,407,27132,72.64425072644251,3949,18,403
1210,"[7, 8, 6, 6, 6]",33,937,413,24240,74.67102532171025,3957,1,434
1211,"[7, 8, 6, 7, 5]",33,810,502,21000,70.22934827729348,4103,2,418
1212,"[7, 8, 7, 4, 7]",33,883,354,19590,74.74574512245745,4060,8,277
1213,"[7, 8, 7, 5, 6]",33,730,413,13728,71.52864259028642,4073,6,243
1214,"[7, 8, 7, 6, 5]",33,951,477,27720,73.92590286425903,4024,24,300
1215,"[7, 8, 8, 4, 6]",33,620,396,10248,69.36799501867995,4310,1,195
1216,"[7, 8, 8, 5, 5]",33,679,464,8136,72.26857617268575,4242,0,194
1217,"[7, 8, 9, 4, 5]",33,590,505,8064,70.28642590286425,4171,2,137
1218,"[7, 9, 4, 4, 9]",33,1499,252,92448,77.50726442507265,3569,25,854
1219,"[7, 9, 4, 5, 8]",33,1298,264,102906,74.02760481527605,3768,16,907
1220,"[7, 9, 4, 6, 7]",33,1300,314,145860,74.63470319634703,3774,22,1041
1221,"[7, 9, 4, 7, 6]",33,1377,309,115488,72.25197177251972,3561,25,890
1222,"[7, 9, 4, 8, 5]",33,1356,494,125970,69.46035699460357,3541,15,939
1223,"[7, 9, 5, 4, 8]",33,1146,254,49782,73.42777085927771,3910,15,718
1224,"[7, 9, 5, 5, 7]",33,1116,343,44664,73.77646326276464,3744,2,652
1225,"[7, 9, 5, 6, 6]",33,924,411,43398,71.55147364051474,4020,0,684
1226,"[7, 9, 5, 7, 5]",33,1050,480,48606,73.01058530510586,3831,8,704
1227,"[7, 9, 6, 4, 7]",33,1131,434,31632,78.05832295558322,3835,0,559
1228,"[7, 9, 6, 5, 6]",33,799,450,27456,70.20444167704441,4105,2,491
1229,"[7, 9, 6, 6, 5]",33,716,503,20040,68.37795765877958,4159,0,395
1230,"[7, 9, 7, 4, 6]",33,836,435,12912,74.43233706932337,3967,1,247
1231,"[7, 9, 7, 5, 5]",33,790,479,16680,73.89788293897882,4033,7,280
1232,"[7, 9, 8, 4, 5]",33,594,479,8544,70.37878787878788,4143,0,191
1233,"[7, 10, 4, 4, 8]",33,1335,266,93234,75.90701535907016,3766,8,915
1234,"[7, 10, 4, 5, 7]",33,1249,340,69936,74.95745122457451,3703,2,749
1235,"[7, 10, 4, 6, 6]",33,1133,413,108096,74.25176421751765,3702,14,869
1236,"[7, 10, 4, 7, 5]",33,1266,484,173298,73.36135325861353,3622,65,989
1237,"[7, 10, 5, 4, 7]",33,1105,329,41448,74.3607305936073,3950,1,699
1238,"[7, 10, 5, 5, 6]",33,798,389,31080,72.17932752179328,3960,0,523
1239,"[7, 10, 5, 6, 5]",33,895,518,39306,73.31050228310502,3778,0,633
