,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
639,"[5, 7, 11, 5, 0]",28,681,457,13296,65.12108610567515,3779,12,91
640,"[5, 7, 12, 4, 0]",28,774,456,23898,63.041829745596864,3646,33,89
641,"[5, 8, 4, 4, 7]",28,1640,37,102990,76.40533268101761,3113,37,876
642,"[5, 8, 4, 5, 6]",28,1466,65,86502,74.94618395303327,3347,32,806
643,"[5, 8, 4, 6, 5]",28,1288,112,60690,73.89065557729941,3370,0,721
644,"[5, 8, 4, 7, 4]",28,1174,151,61608,69.92783757338552,3364,0,741
645,"[5, 8, 4, 8, 3]",28,1436,277,81498,72.646771037182,3201,10,819
646,"[5, 8, 4, 9, 2]",28,1350,306,111954,70.79500978473581,3343,22,881
647,"[5, 8, 4, 10, 1]",28,1230,363,120672,65.57729941291585,3247,5,1014
648,"[5, 8, 4, 11, 0]",28,1467,406,112530,62.65900195694716,2952,24,873
649,"[5, 8, 5, 4, 6]",28,1128,83,40740,74.45694716242662,3570,1,662
650,"[5, 8, 5, 5, 5]",28,1266,144,41796,75.97602739726027,3440,7,607
651,"[5, 8, 5, 6, 4]",28,1163,147,45438,72.41316046966732,3541,25,627
652,"[5, 8, 5, 7, 3]",28,1165,236,37446,72.5880626223092,3417,9,559
653,"[5, 8, 5, 8, 2]",28,1136,297,69888,69.05088062622309,3511,2,774
654,"[5, 8, 5, 9, 1]",28,1141,365,38184,66.02739726027397,3363,9,608
655,"[5, 8, 5, 10, 0]",28,1209,437,59538,63.691291585127196,3217,26,644
656,"[5, 8, 6, 4, 5]",28,1086,112,22140,75.64456947162427,3618,2,416
657,"[5, 8, 6, 5, 4]",28,985,156,31506,73.62891389432485,3668,3,482
658,"[5, 8, 6, 6, 3]",28,915,242,29850,70.49779843444227,3775,6,498
659,"[5, 8, 6, 7, 2]",28,1068,278,35598,71.56188845401175,3533,18,471
660,"[5, 8, 6, 8, 1]",28,1163,356,38832,69.98165362035225,3292,30,431
661,"[5, 8, 6, 9, 0]",28,936,460,20712,66.82485322896282,3497,3,376
662,"[5, 8, 7, 4, 4]",28,1062,200,22098,76.69275929549903,3685,9,342
663,"[5, 8, 7, 5, 3]",28,885,206,17478,72.00954011741683,3644,15,243
664,"[5, 8, 7, 6, 2]",28,552,332,10728,68.80014677103719,3950,0,262
665,"[5, 8, 7, 7, 1]",28,915,347,19686,68.27421722113502,3576,21,239
666,"[5, 8, 7, 8, 0]",28,752,433,15780,66.95572407045009,3707,12,251
667,"[5, 8, 8, 4, 3]",28,836,272,12570,73.23630136986301,3835,2,189
668,"[5, 8, 8, 5, 2]",28,989,334,26160,75.14310176125245,3520,34,194
669,"[5, 8, 8, 6, 1]",28,778,362,11322,70.3461350293542,3624,4,167
670,"[5, 8, 8, 7, 0]",28,592,419,10032,64.63674168297456,3817,3,179
671,"[5, 8, 9, 4, 2]",28,729,291,15936,69.56457925636008,3679,16,129
672,"[5, 8, 9, 5, 1]",28,624,341,6600,66.59246575342466,3928,1,96
673,"[5, 8, 9, 6, 0]",28,768,462,13812,67.87548923679061,3644,13,139
674,"[5, 8, 10, 4, 1]",28,760,344,14640,69.94496086105674,3771,3,145
675,"[5, 8, 10, 5, 0]",28,787,415,18384,65.8977495107632,3655,29,70
676,"[5, 8, 11, 4, 0]",28,860,426,14568,69.633072407045,3569,9,120
677,"[5, 9, 4, 4, 6]",28,1414,55,79446,74.45939334637964,3364,9,853
678,"[5, 9, 4, 5, 5]",28,1130,118,77376,72.08047945205479,3532,10,786
679,"[5, 9, 4, 6, 4]",28,1387,195,90270,75.2727495107632,3290,3,947
680,"[5, 9, 4, 7, 3]",28,1494,221,147264,75.19202544031312,3214,63,929
681,"[5, 9, 4, 8, 2]",28,1392,265,98496,71.49584148727985,3130,51,781
682,"[5, 9, 4, 9, 1]",28,1151,372,73344,63.422211350293544,3297,2,864
683,"[5, 9, 4, 10, 0]",28,1322,406,91152,65.85738747553816,3131,7,878
684,"[5, 9, 5, 4, 5]",28,1083,133,40428,75.69960861056751,3717,1,611
685,"[5, 9, 5, 5, 4]",28,1079,222,36744,75.68615459882582,3595,1,628
686,"[5, 9, 5, 6, 3]",28,951,254,32574,76.06531311154599,3685,0,604
687,"[5, 9, 5, 7, 2]",28,1250,279,58440,74.96208414872798,3436,5,627
688,"[5, 9, 5, 8, 1]",28,998,327,36444,67.9415362035225,3406,1,562
689,"[5, 9, 5, 9, 0]",28,1221,462,40782,67.81311154598826,3242,14,635
690,"[5, 9, 6, 4, 4]",28,1065,170,33024,77.03522504892368,3598,10,442
691,"[5, 9, 6, 5, 3]",28,800,244,15864,73.82460861056751,3781,1,351
692,"[5, 9, 6, 6, 2]",28,1185,298,29712,77.46697651663406,3393,11,459
693,"[5, 9, 6, 7, 1]",28,970,369,24294,73.48458904109589,3564,10,404
694,"[5, 9, 6, 8, 0]",28,844,455,22320,67.66022504892368,3659,12,386
695,"[5, 9, 7, 4, 3]",28,852,289,24864,73.69006849315069,3703,17,315
696,"[5, 9, 7, 5, 2]",28,890,268,14664,72.38380626223092,3614,5,260
697,"[5, 9, 7, 6, 1]",28,637,355,12426,69.37622309197651,3814,6,236
698,"[5, 9, 7, 7, 0]",28,760,442,12096,69.72358121330724,3709,0,260
699,"[5, 9, 8, 4, 2]",28,859,285,12048,74.13894324853229,3747,3,195
700,"[5, 9, 8, 5, 1]",28,680,341,9528,69.39334637964775,3909,4,190
701,"[5, 9, 8, 6, 0]",28,733,467,12192,70.08683953033268,3770,2,210
702,"[5, 9, 9, 4, 1]",28,539,370,7416,68.86374755381604,3944,0,146
703,"[5, 9, 9, 5, 0]",28,647,458,5544,70.24584148727985,3854,0,127
704,"[5, 9, 10, 4, 0]",28,540,455,5352,66.94227005870842,3849,0,90
705,"[5, 10, 4, 4, 5]",28,1322,127,99882,73.77323874755382,3566,0,961
706,"[5, 10, 4, 5, 4]",28,1304,167,93000,76.48972602739727,3308,2,854
707,"[5, 10, 4, 6, 3]",28,1385,251,80904,76.31849315068493,3298,12,824
708,"[5, 10, 4, 7, 2]",28,1180,258,86736,72.61863992172212,3411,8,838
709,"[5, 10, 4, 8, 1]",28,1094,396,105702,70.08561643835617,3430,12,865
710,"[5, 10, 4, 9, 0]",28,1315,439,135090,66.95939334637964,3113,12,951
711,"[5, 10, 5, 4, 4]",28,1180,176,63330,77.1171722113503,3601,2,774
712,"[5, 10, 5, 5, 3]",28,1018,224,36438,76.30993150684931,3642,0,591
713,"[5, 10, 5, 6, 2]",28,1173,292,47388,72.82167318982388,3424,10,667
714,"[5, 10, 5, 7, 1]",28,996,339,33630,75.66169275929549,3594,0,586
715,"[5, 10, 5, 8, 0]",28,1134,432,49488,71.41022504892368,3341,3,680
716,"[5, 10, 6, 4, 3]",28,929,229,24492,75.17123287671232,3652,5,437
717,"[5, 10, 6, 5, 2]",28,1020,325,24714,73.65459882583171,3551,13,417
718,"[5, 10, 6, 6, 1]",28,937,378,28992,72.54647749510764,3524,14,426
719,"[5, 10, 6, 7, 0]",28,811,409,21960,68.9273483365949,3596,0,425
720,"[5, 10, 7, 4, 2]",28,754,279,16512,72.10371819960861,3734,5,286
721,"[5, 10, 7, 5, 1]",28,847,330,15636,75.29231898238747,3606,1,295
722,"[5, 10, 7, 6, 0]",28,748,448,11952,73.76223091976517,3665,2,252
723,"[5, 10, 8, 4, 1]",28,836,376,12576,74.44349315068493,3700,2,212
724,"[5, 10, 8, 5, 0]",28,773,424,13530,73.02470645792563,3614,13,178
725,"[5, 10, 9, 4, 0]",28,633,459,7176,71.6316046966732,3696,2,135
726,"[5, 11, 4, 4, 4]",28,1517,199,130140,81.56555772994129,3173,21,958
727,"[5, 11, 4, 5, 3]",28,1226,234,81708,76.11301369863014,3354,8,846
728,"[5, 11, 4, 6, 2]",28,1311,284,69138,76.43224070450097,3289,0,847
729,"[5, 11, 4, 7, 1]",28,1332,356,68808,75.79500978473581,3107,7,807
730,"[5, 11, 4, 8, 0]",28,1276,449,83166,71.00293542074364,3222,8,867
731,"[5, 11, 5, 4, 3]",28,1180,199,44688,76.47382583170254,3383,3,663
732,"[5, 11, 5, 5, 2]",28,988,305,28776,71.48972602739725,3536,0,525
733,"[5, 11, 5, 6, 1]",28,752,396,30276,66.63772015655577,3642,0,538
734,"[5, 11, 5, 7, 0]",28,1052,417,79692,74.15851272015655,3342,7,795
735,"[5, 11, 6, 4, 2]",28,1092,312,21672,78.71575342465754,3512,5,428
736,"[5, 11, 6, 5, 1]",28,683,378,14202,70.98948140900195,3708,0,321
737,"[5, 11, 6, 6, 0]",28,915,438,20436,73.89310176125244,3418,7,369
738,"[5, 11, 7, 4, 1]",28,752,381,19146,70.73997064579257,3896,0,372
739,"[5, 11, 7, 5, 0]",28,823,416,20694,73.7646771037182,3518,11,287
740,"[5, 11, 8, 4, 0]",28,642,409,10872,71.51541095890411,3690,8,163
741,"[5, 12, 4, 4, 3]",28,1311,237,77322,79.01296477495107,3241,5,786
742,"[5, 12, 4, 5, 2]",28,1179,296,77976,73.53351272015655,3320,0,879
743,"[5, 12, 4, 6, 1]",28,1289,387,108228,73.58365949119374,3268,2,957
744,"[5, 12, 4, 7, 0]",28,1254,453,89352,68.77079256360078,3118,9,815
745,"[5, 12, 5, 4, 2]",28,1133,297,38490,79.68933463796478,3480,0,659
746,"[5, 12, 5, 5, 1]",28,888,340,37176,73.52984344422701,3492,0,628
747,"[5, 12, 5, 6, 0]",28,1037,438,31920,75.31311154598825,3454,2,556
748,"[5, 12, 6, 4, 1]",28,819,351,22956,72.65533268101761,3730,0,505
749,"[5, 12, 6, 5, 0]",28,963,412,25428,73.87353228962819,3561,3,450
750,"[5, 12, 7, 4, 0]",28,780,425,11448,73.80626223091976,3760,0,306
751,"[5, 13, 4, 4, 2]",28,1445,309,72180,82.36912915851272,3126,1,841
752,"[5, 13, 4, 5, 1]",28,1187,359,91032,74.73581213307241,3323,3,912
753,"[5, 13, 4, 6, 0]",28,1194,456,88842,74.96575342465754,3132,6,898
754,"[5, 13, 5, 4, 1]",28,1118,369,43560,79.04965753424658,3366,5,697
755,"[5, 13, 5, 5, 0]",28,947,419,35808,74.59148727984345,3595,0,649
756,"[5, 13, 6, 4, 0]",28,1097,462,24882,79.80308219178082,3324,6,421
757,"[5, 14, 4, 4, 1]",28,1256,334,83658,78.25587084148728,3186,3,880
758,"[5, 14, 4, 5, 0]",28,1265,466,95214,75.82558708414872,3317,4,859
759,"[5, 14, 5, 4, 0]",28,1041,435,42024,77.0291095890411,3382,1,622
760,"[5, 15, 4, 4, 0]",28,1384,440,101946,78.68150684931507,3117,15,930
761,"[6, 4, 4, 7, 7]",28,1446,55,104070,67.64799412915852,3230,23,857
762,"[6, 4, 4, 8, 6]",28,1431,100,82608,69.11203522504893,3279,38,816
763,"[6, 4, 4, 9, 5]",28,1279,99,63270,60.50269080234833,3540,9,752
764,"[6, 4, 4, 10, 4]",28,1504,150,86040,60.259295499021526,3092,39,722
765,"[6, 4, 4, 11, 3]",28,1345,198,121932,57.62230919765167,3333,10,1023
766,"[6, 4, 4, 12, 2]",28,1414,302,83844,60.80357142857142,3189,15,900
767,"[6, 4, 4, 13, 1]",28,1674,350,142224,56.808953033268104,2890,66,973
768,"[6, 4, 4, 14, 0]",28,1394,405,107586,52.611301369863014,3069,29,930
769,"[6, 4, 5, 6, 7]",28,1462,45,58416,67.06947162426614,3322,55,611
770,"[6, 4, 5, 7, 6]",28,1255,77,54054,66.52764187866927,3409,29,601
771,"[6, 4, 5, 8, 5]",28,1301,88,52338,63.91756360078278,3354,31,583
772,"[6, 4, 5, 9, 4]",28,1357,170,49212,64.79207436399217,3360,32,575
773,"[6, 4, 5, 10, 3]",28,1255,200,53730,62.102495107632095,3341,21,618
774,"[6, 4, 5, 11, 2]",28,1244,261,58140,55.96746575342466,3348,16,703
775,"[6, 4, 5, 12, 1]",28,1295,345,49950,54.76272015655578,3237,23,579
776,"[6, 4, 5, 13, 0]",28,1200,455,42234,51.16560665362036,3269,20,581
777,"[6, 4, 6, 5, 7]",28,1128,49,27768,66.96061643835617,3638,13,386
778,"[6, 4, 6, 6, 6]",28,1110,77,42264,68.70841487279843,3737,46,426
779,"[6, 4, 6, 7, 5]",28,1286,103,43026,69.64530332681016,3552,33,518
780,"[6, 4, 6, 8, 4]",28,1090,186,36396,64.16462818003914,3563,35,397
781,"[6, 4, 6, 9, 3]",28,1149,205,25104,63.29378669275929,3575,8,388
782,"[6, 4, 6, 10, 2]",28,1009,300,27096,60.49535225048923,3656,16,398
783,"[6, 4, 6, 11, 1]",28,1123,344,33654,59.648972602739725,3428,16,468
784,"[6, 4, 6, 12, 0]",28,1275,407,48474,54.50587084148728,3241,65,391
785,"[6, 4, 7, 4, 7]",28,1012,32,27426,67.92930528375733,3710,20,289
786,"[6, 4, 7, 5, 6]",28,1086,56,31896,67.77886497064578,3643,41,296
787,"[6, 4, 7, 6, 5]",28,959,110,24354,68.32925636007829,3793,12,303
788,"[6, 4, 7, 7, 4]",28,1089,164,23664,66.6108121330724,3694,23,254
789,"[6, 4, 7, 8, 3]",28,915,216,17952,65.10885518590997,3765,7,236
790,"[6, 4, 7, 9, 2]",28,1059,286,39648,62.29329745596869,3525,59,219
791,"[6, 4, 7, 10, 1]",28,927,404,26568,57.1171722113503,3590,21,292
792,"[6, 4, 7, 11, 0]",28,861,468,19350,55.78889432485323,3518,14,249
793,"[6, 4, 8, 4, 6]",28,990,82,21888,69.16952054794521,3844,10,230
794,"[6, 4, 8, 5, 5]",28,862,96,23304,68.48703522504891,3904,20,228
795,"[6, 4, 8, 6, 4]",28,804,170,14910,66.17172211350294,3830,11,183
796,"[6, 4, 8, 7, 3]",28,1025,208,26538,64.64285714285715,3799,36,173
797,"[6, 4, 8, 8, 2]",28,869,278,21576,65.19447162426614,3682,15,224
798,"[6, 4, 8, 9, 1]",28,953,360,28584,58.144569471624266,3472,33,194
799,"[6, 4, 8, 10, 0]",28,1033,427,34524,57.05968688845401,3447,59,136
800,"[6, 4, 9, 4, 5]",28,1017,128,22386,67.50244618395304,3823,26,153
801,"[6, 4, 9, 5, 4]",28,1028,167,24960,69.69300391389433,3713,42,113
802,"[6, 4, 9, 6, 3]",28,873,211,23682,64.93517612524462,3763,35,128
803,"[6, 4, 9, 7, 2]",28,691,305,12792,62.332436399217215,3918,8,123
804,"[6, 4, 9, 8, 1]",28,861,368,22512,61.45058708414874,3617,32,86
805,"[6, 4, 9, 9, 0]",28,657,478,10800,54.12671232876713,3797,4,124
806,"[6, 4, 10, 4, 4]",28,976,165,27984,65.48434442270059,3591,45,85
807,"[6, 4, 10, 5, 3]",28,654,209,13206,61.06531311154599,3907,15,73
808,"[6, 4, 10, 6, 2]",28,850,269,24474,62.91095890410959,3741,33,112
809,"[6, 4, 10, 7, 1]",28,659,379,17208,58.87597847358121,3750,20,73
810,"[6, 4, 10, 8, 0]",28,833,443,19404,56.78938356164384,3522,30,58
811,"[6, 4, 11, 4, 3]",28,813,243,15552,61.63160469667319,3658,19,69
812,"[6, 4, 11, 5, 2]",28,704,268,15360,58.151908023483365,3836,21,72
813,"[6, 4, 11, 6, 1]",28,597,389,7578,59.130381604696666,3906,3,70
814,"[6, 4, 11, 7, 0]",28,765,423,16812,58.20205479452055,3735,20,73
815,"[6, 4, 12, 4, 2]",28,918,246,24684,61.05797455968689,3737,43,57
816,"[6, 4, 12, 5, 1]",28,756,369,15216,58.84050880626223,3849,20,63
817,"[6, 4, 12, 6, 0]",28,823,414,18768,59.13527397260274,3695,26,73
818,"[6, 4, 13, 4, 1]",28,761,356,13110,57.93419765166341,3742,5,99
819,"[6, 4, 13, 5, 0]",28,810,448,18216,56.785714285714285,3740,19,73
820,"[6, 4, 14, 4, 0]",28,691,450,10080,54.9119373776908,3818,5,78
821,"[6, 5, 4, 6, 7]",28,1427,33,87666,69.08023483365949,3309,25,831
822,"[6, 5, 4, 7, 6]",28,1514,91,79824,70.00978473581213,3297,25,854
823,"[6, 5, 4, 8, 5]",28,1438,117,125586,66.96550880626224,3371,22,994
824,"[6, 5, 4, 9, 4]",28,1557,202,95952,64.09001956947162,3022,58,735
825,"[6, 5, 4, 10, 3]",28,1383,259,106158,60.96991193737769,3233,17,932
826,"[6, 5, 4, 11, 2]",28,1344,275,102414,58.08830724070451,3242,18,799
827,"[6, 5, 4, 12, 1]",28,1461,335,73080,56.01883561643836,2940,14,793
828,"[6, 5, 4, 13, 0]",28,1423,415,119820,54.942514677103716,3058,18,961
829,"[6, 5, 5, 5, 7]",28,1221,28,42588,68.5371819960861,3542,13,625
830,"[6, 5, 5, 6, 6]",28,1207,64,40410,67.63209393346379,3555,15,563
831,"[6, 5, 5, 7, 5]",28,1187,94,46032,67.98189823874755,3460,11,559
832,"[6, 5, 5, 8, 4]",28,1216,150,38898,66.59001956947162,3532,18,544
833,"[6, 5, 5, 9, 3]",28,1319,244,57672,63.45401174168297,3354,38,630
834,"[6, 5, 5, 10, 2]",28,1004,289,32730,61.39187866927593,3555,1,523
835,"[6, 5, 5, 11, 1]",28,1150,373,57648,61.01883561643836,3345,16,642
836,"[6, 5, 5, 12, 0]",28,1369,452,72120,56.73434442270059,3132,42,731
837,"[6, 5, 6, 4, 7]",28,1126,42,30120,70.46355185909981,3595,13,452
838,"[6, 5, 6, 5, 6]",28,1190,76,33474,71.43101761252446,3645,13,495
839,"[6, 5, 6, 6, 5]",28,1013,101,28218,68.73776908023484,3763,12,423
840,"[6, 5, 6, 7, 4]",28,1133,159,37110,68.34882583170254,3601,20,472
841,"[6, 5, 6, 8, 3]",28,1055,239,36600,63.71453033268102,3595,26,409
842,"[6, 5, 6, 9, 2]",28,961,289,22170,61.31971624266145,3635,8,343
843,"[6, 5, 6, 10, 1]",28,1081,327,29886,63.12622309197652,3398,21,399
844,"[6, 5, 6, 11, 0]",28,1024,419,25782,56.816291585127196,3436,13,399
845,"[6, 5, 7, 4, 6]",28,1144,77,32508,71.08610567514677,3622,28,331
846,"[6, 5, 7, 5, 5]",28,1128,109,30732,73.29867906066536,3813,13,425
847,"[6, 5, 7, 6, 4]",28,1168,166,41406,71.14359099804305,3602,65,257
848,"[6, 5, 7, 7, 3]",28,910,234,25134,67.09393346379647,3706,25,247
849,"[6, 5, 7, 8, 2]",28,862,271,16878,63.37695694716242,3615,4,236
850,"[6, 5, 7, 9, 1]",28,1108,351,35760,63.53106653620352,3397,49,237
851,"[6, 5, 7, 10, 0]",28,851,441,14712,57.46086105675147,3506,4,238
852,"[6, 5, 8, 4, 5]",28,944,126,19908,67.92441291585128,3835,20,188
853,"[6, 5, 8, 5, 4]",28,892,174,20310,69.21232876712328,3814,16,206
854,"[6, 5, 8, 6, 3]",28,974,242,30228,65.14554794520548,3537,49,161
855,"[6, 5, 8, 7, 2]",28,784,314,17136,64.06433463796478,3742,17,165
856,"[6, 5, 8, 8, 1]",28,745,341,9792,63.160469667318985,3616,5,170
857,"[6, 5, 8, 9, 0]",28,887,436,30240,59.51687866927593,3604,44,157
858,"[6, 5, 9, 4, 4]",28,999,179,29490,66.89579256360079,3599,45,141
859,"[6, 5, 9, 5, 3]",28,933,234,23820,68.87230919765166,3780,31,148
860,"[6, 5, 9, 6, 2]",28,969,311,27828,67.16731898238748,3676,41,124
861,"[6, 5, 9, 7, 1]",28,705,399,16056,62.69569471624267,3841,19,93
862,"[6, 5, 9, 8, 0]",28,821,450,21702,58.45768101761253,3586,30,91
863,"[6, 5, 10, 4, 3]",28,753,220,14412,64.5584637964775,3842,18,90
864,"[6, 5, 10, 5, 2]",28,779,292,15912,64.73825831702544,3751,22,77
865,"[6, 5, 10, 6, 1]",28,724,365,11076,62.32142857142857,3828,9,90
866,"[6, 5, 10, 7, 0]",28,803,410,16824,62.80454990215264,3652,25,76
867,"[6, 5, 11, 4, 2]",28,924,283,21366,64.13405088062622,3532,23,99
868,"[6, 5, 11, 5, 1]",28,708,353,15840,63.0442759295499,3867,13,91
869,"[6, 5, 11, 6, 0]",28,740,474,10212,60.63356164383562,3716,9,60
870,"[6, 5, 12, 4, 1]",28,855,346,23610,59.96086105675147,3535,30,79
871,"[6, 5, 12, 5, 0]",28,670,486,11496,57.396037181996086,3732,6,82
872,"[6, 5, 13, 4, 0]",28,703,427,10632,56.987524461839534,3594,10,61
873,"[6, 6, 4, 5, 7]",28,1352,43,81168,70.32778864970646,3509,9,840
874,"[6, 6, 4, 6, 6]",28,1456,56,93006,69.88013698630137,3364,11,911
875,"[6, 6, 4, 7, 5]",28,1559,116,127410,70.21648727984345,3280,40,927
876,"[6, 6, 4, 8, 4]",28,1564,175,91314,69.70768101761252,3178,25,832
877,"[6, 6, 4, 9, 3]",28,1393,213,87522,65.16511741682974,3237,23,836
878,"[6, 6, 4, 10, 2]",28,1492,308,126642,63.215508806262235,3027,34,929
879,"[6, 6, 4, 11, 1]",28,1433,338,89370,59.81409001956948,3115,26,837
880,"[6, 6, 4, 12, 0]",28,1447,473,159252,56.84197651663405,3004,48,1034
881,"[6, 6, 5, 4, 7]",28,1195,36,43650,70.72162426614481,3577,6,638
882,"[6, 6, 5, 5, 6]",28,1176,91,47064,71.19740704500978,3661,2,693
883,"[6, 6, 5, 6, 5]",28,1315,109,57984,73.01247553816047,3401,31,709
884,"[6, 6, 5, 7, 4]",28,1302,161,54696,71.62548923679061,3480,12,676
885,"[6, 6, 5, 8, 3]",28,1118,223,38664,67.17588062622309,3393,16,584
886,"[6, 6, 5, 9, 2]",28,1277,307,50496,66.40288649706459,3347,27,641
887,"[6, 6, 5, 10, 1]",28,1085,355,45048,60.91609589041096,3465,7,613
888,"[6, 6, 5, 11, 0]",28,1236,438,51504,57.31775929549903,3168,16,623
889,"[6, 6, 6, 4, 6]",28,992,89,24768,71.63649706457925,3607,14,348
890,"[6, 6, 6, 5, 5]",28,1159,123,33642,73.24730919765166,3588,17,462
891,"[6, 6, 6, 6, 4]",28,1038,168,27288,72.42416829745596,3569,20,340
892,"[6, 6, 6, 7, 3]",28,922,219,24216,65.33390410958904,3637,18,345
893,"[6, 6, 6, 8, 2]",28,1024,328,29304,68.46135029354208,3675,8,478
894,"[6, 6, 6, 9, 1]",28,951,382,28584,65.25195694716243,3581,13,477
895,"[6, 6, 6, 10, 0]",28,990,419,32904,59.595156555773,3512,11,520
896,"[6, 6, 7, 4, 5]",28,1074,137,28152,72.47553816046967,3612,28,277
897,"[6, 6, 7, 5, 4]",28,862,151,12156,71.21208414872798,3742,2,249
898,"[6, 6, 7, 6, 3]",28,823,198,19920,68.12010763209393,3801,9,346
899,"[6, 6, 7, 7, 2]",28,982,282,25794,68.4711350293542,3590,25,261
900,"[6, 6, 7, 8, 1]",28,824,362,21114,63.97871819960861,3661,10,290
901,"[6, 6, 7, 9, 0]",28,621,435,10440,60.52592954990216,3834,1,235
902,"[6, 6, 8, 4, 4]",28,849,156,19488,70.38038160469668,3854,13,247
903,"[6, 6, 8, 5, 3]",28,850,246,14970,70.0513698630137,3842,10,192
904,"[6, 6, 8, 6, 2]",28,714,296,9528,66.66340508806262,3868,3,192
905,"[6, 6, 8, 7, 1]",28,811,342,18090,63.406311154598825,3626,17,180
906,"[6, 6, 8, 8, 0]",28,863,417,20136,63.82950097847358,3651,17,196
907,"[6, 6, 9, 4, 3]",28,750,203,12696,68.47480430528375,3802,4,144
908,"[6, 6, 9, 5, 2]",28,916,290,19056,67.72627201565558,3632,27,118
909,"[6, 6, 9, 6, 1]",28,780,387,18780,64.7871819960861,3604,18,119
910,"[6, 6, 9, 7, 0]",28,742,469,11136,64.96086105675147,3639,11,114
911,"[6, 6, 10, 4, 2]",28,596,270,11532,65.61643835616438,4091,9,99
912,"[6, 6, 10, 5, 1]",28,898,367,28128,66.02617416829746,3612,43,92
913,"[6, 6, 10, 6, 0]",28,608,444,5928,60.97969667318982,3906,1,89
914,"[6, 6, 11, 4, 1]",28,823,359,17664,63.740215264187874,3568,28,69
915,"[6, 6, 11, 5, 0]",28,792,453,18876,63.42954990215264,3636,28,68
916,"[6, 6, 12, 4, 0]",28,874,478,21840,61.183953033268104,3502,32,59
917,"[6, 7, 4, 4, 7]",28,1652,49,125712,75.30088062622309,3226,37,1001
918,"[6, 7, 4, 5, 6]",28,1509,92,103794,74.44593933463797,3372,10,1003
919,"[6, 7, 4, 6, 5]",28,1419,113,109434,70.57240704500978,3296,17,894
920,"[6, 7, 4, 7, 4]",28,1376,159,97602,69.64774951076322,3272,30,849
921,"[6, 7, 4, 8, 3]",28,1294,242,100380,67.85225048923678,3336,21,871
922,"[6, 7, 4, 9, 2]",28,1500,256,104922,66.55332681017613,3218,36,945
923,"[6, 7, 4, 10, 1]",28,1590,343,131346,67.39359099804305,3040,38,892
924,"[6, 7, 4, 11, 0]",28,1250,422,133248,60.69227005870842,3073,24,865
925,"[6, 7, 5, 4, 6]",28,1257,58,49440,73.07240704500978,3538,1,675
926,"[6, 7, 5, 5, 5]",28,1194,148,46842,74.7639432485323,3568,5,684
927,"[6, 7, 5, 6, 4]",28,1280,174,47130,73.30234833659492,3502,23,622
928,"[6, 7, 5, 7, 3]",28,1342,243,62364,72.02177103718199,3319,16,720
929,"[6, 7, 5, 8, 2]",28,1293,288,58320,70.28131115459882,3333,23,656
930,"[6, 7, 5, 9, 1]",28,1074,398,47136,67.92318982387475,3405,1,689
931,"[6, 7, 5, 10, 0]",28,1207,430,54114,63.78057729941291,3241,23,614
932,"[6, 7, 6, 4, 5]",28,901,141,18624,71.81262230919765,3661,6,329
933,"[6, 7, 6, 5, 4]",28,1052,176,27168,73.7426614481409,3556,21,354
934,"[6, 7, 6, 6, 3]",28,957,209,27288,69.77005870841488,3690,9,423
935,"[6, 7, 6, 7, 2]",28,1000,297,24894,68.58488258317026,3503,12,416
936,"[6, 7, 6, 8, 1]",28,795,365,22236,63.277886497064586,3588,0,449
937,"[6, 7, 6, 9, 0]",28,1094,414,36912,62.451076320939336,3384,21,446
938,"[6, 7, 7, 4, 4]",28,796,182,13812,70.55772994129158,3860,5,263
939,"[6, 7, 7, 5, 3]",28,628,206,9270,69.28816046966732,3930,0,220
940,"[6, 7, 7, 6, 2]",28,872,317,14040,70.32411937377691,3729,5,242
941,"[6, 7, 7, 7, 1]",28,835,363,17466,66.65851272015657,3646,17,213
942,"[6, 7, 7, 8, 0]",28,575,422,12114,59.71501956947163,3760,4,252
943,"[6, 7, 8, 4, 3]",28,814,213,13800,70.69960861056751,3769,10,185
944,"[6, 7, 8, 5, 2]",28,716,290,15480,70.03791585127202,3862,15,164
945,"[6, 7, 8, 6, 1]",28,632,360,10560,67.2358121330724,3783,5,184
946,"[6, 7, 8, 7, 0]",28,751,483,12954,65.06237769080235,3585,20,86
947,"[6, 7, 9, 4, 2]",28,813,273,14040,68.41976516634051,3682,8,161
948,"[6, 7, 9, 5, 1]",28,625,387,10488,65.60665362035225,3719,12,95
949,"[6, 7, 9, 6, 0]",28,769,468,16026,69.34442270058709,3724,17,119
950,"[6, 7, 10, 4, 1]",28,852,360,20448,67.68835616438355,3624,21,113
951,"[6, 7, 10, 5, 0]",28,709,439,10464,66.02862035225048,3692,7,103
952,"[6, 7, 11, 4, 0]",28,750,428,17670,62.59295499021527,3789,19,84
953,"[6, 8, 4, 4, 6]",28,1534,78,82800,73.42098825831702,3286,15,851
954,"[6, 8, 4, 5, 5]",28,1294,105,106254,74.28571428571429,3234,20,916
955,"[6, 8, 4, 6, 4]",28,1323,169,133902,71.79672211350294,3319,17,947
956,"[6, 8, 4, 7, 3]",28,1471,175,132672,69.69667318982388,3226,15,991
957,"[6, 8, 4, 8, 2]",28,1236,336,86160,67.80332681017612,3298,17,844
958,"[6, 8, 4, 9, 1]",28,1269,358,104106,64.57558708414874,3245,9,921
