,distribution,bed_amount,denied,covid_denied,waiting_time,occupancy,admissioned,failed_reschedules,succesful_reschedules
308,"[4, 9, 5, 6, 24]",[48],1256,920,46332,85.03567351598174,5198,6,657
309,"[4, 9, 5, 7, 23]",[48],946,969,27564,81.64383561643835,5459,0,552
310,"[4, 9, 5, 8, 22]",[48],976,1079,31872,78.95619292237443,5188,3,541
311,"[4, 9, 5, 9, 21]",[48],1186,1129,31032,78.36472602739725,5028,4,520
312,"[4, 9, 5, 10, 20]",[48],1054,1273,37704,76.7230308219178,5011,0,620
313,"[4, 9, 6, 4, 25]",[48],1279,776,29472,86.34132420091323,5314,28,344
314,"[4, 9, 6, 5, 24]",[48],848,820,19872,82.0804794520548,5677,0,458
315,"[4, 9, 6, 6, 23]",[48],1012,930,18840,84.58832762557078,5493,4,373
316,"[4, 9, 6, 7, 22]",[48],1021,1068,20922,81.64098173515981,5253,10,366
317,"[4, 9, 6, 8, 21]",[48],1204,1144,29208,81.50399543378995,5047,20,387
318,"[4, 9, 6, 9, 20]",[48],1006,1161,27756,78.72217465753425,5161,15,375
319,"[4, 9, 7, 4, 24]",[48],1048,959,18288,85.21475456621005,5530,6,337
320,"[4, 9, 7, 5, 23]",[48],1102,973,20868,84.22659817351598,5363,9,310
321,"[4, 9, 7, 6, 22]",[48],812,1120,16062,82.80964611872146,5552,0,332
322,"[4, 9, 7, 7, 21]",[48],785,1107,13800,81.07662671232877,5390,1,279
323,"[4, 9, 7, 8, 20]",[48],874,1180,21138,77.16538242009132,5054,20,239
324,"[4, 9, 8, 4, 23]",[48],858,975,13830,82.74757420091325,5484,3,195
325,"[4, 9, 8, 5, 22]",[48],638,1014,8832,81.875,5730,0,196
326,"[4, 9, 8, 6, 21]",[48],841,1209,12984,82.31735159817352,5428,9,174
327,"[4, 9, 8, 7, 20]",[48],656,1178,8160,78.75784817351598,5491,0,198
328,"[4, 9, 9, 4, 22]",[48],562,1133,7416,79.6732305936073,5601,2,135
329,"[4, 9, 9, 5, 21]",[48],744,1124,8346,81.0894691780822,5544,3,123
330,"[4, 9, 9, 6, 20]",[48],777,1109,10206,79.86515410958904,5529,8,122
331,"[4, 9, 10, 4, 21]",[48],823,1133,17934,80.04280821917808,5419,16,131
332,"[4, 9, 10, 5, 20]",[48],734,1273,12030,79.2166095890411,5335,5,111
333,"[4, 9, 11, 4, 20]",[48],687,1131,9072,78.40896118721462,5406,5,105
334,"[4, 10, 4, 4, 26]",[48],1620,783,121950,88.32334474885845,5023,20,966
335,"[4, 10, 4, 5, 25]",[48],1455,793,144684,85.8162100456621,5280,11,1113
336,"[4, 10, 4, 6, 24]",[48],1392,1018,71544,85.80336757990867,5045,2,834
337,"[4, 10, 4, 7, 23]",[48],1281,1011,93048,83.80065639269407,5148,6,919
338,"[4, 10, 4, 8, 22]",[48],1228,1100,71112,81.54180936073058,4954,12,779
339,"[4, 10, 4, 9, 21]",[48],1488,1337,130020,81.87928082191782,4768,28,935
340,"[4, 10, 4, 10, 20]",[48],1487,1217,89400,78.71932077625571,4534,13,831
341,"[4, 10, 5, 4, 25]",[48],1424,861,43992,88.34974315068493,5222,14,612
342,"[4, 10, 5, 5, 24]",[48],1013,914,38142,84.20376712328768,5441,0,646
343,"[4, 10, 5, 6, 23]",[48],1219,935,57828,83.94905821917808,5288,10,693
344,"[4, 10, 5, 7, 22]",[48],1197,1063,36048,83.78852739726027,5063,7,548
345,"[4, 10, 5, 8, 21]",[48],952,1122,48846,79.27654109589041,5253,5,685
346,"[4, 10, 5, 9, 20]",[48],988,1187,30534,79.12385844748859,5171,1,523
347,"[4, 10, 6, 4, 24]",[48],1093,875,26790,85.68279109589041,5413,8,398
348,"[4, 10, 6, 5, 23]",[48],1083,1066,29724,84.94149543378995,5123,0,536
349,"[4, 10, 6, 6, 22]",[48],900,1117,21420,83.32905251141553,5384,0,426
350,"[4, 10, 6, 7, 21]",[48],843,1110,18552,82.0248287671233,5491,0,439
351,"[4, 10, 6, 8, 20]",[48],962,1150,31188,79.72531392694064,5226,5,490
352,"[4, 10, 7, 4, 23]",[48],1042,918,22236,85.119149543379,5500,5,326
353,"[4, 10, 7, 5, 22]",[48],964,988,21282,83.81421232876713,5371,11,312
354,"[4, 10, 7, 6, 21]",[48],975,1113,19122,83.60231164383562,5338,8,285
355,"[4, 10, 7, 7, 20]",[48],822,1215,15792,81.92351598173516,5559,3,315
356,"[4, 10, 8, 4, 22]",[48],938,1024,18612,84.14169520547945,5447,17,202
357,"[4, 10, 8, 5, 21]",[48],756,1157,10296,82.42508561643835,5408,3,168
358,"[4, 10, 8, 6, 20]",[48],891,1244,13320,82.5185502283105,5339,5,208
359,"[4, 10, 9, 4, 21]",[48],802,1164,12432,83.00014269406392,5476,0,165
360,"[4, 10, 9, 5, 20]",[48],643,1175,6378,80.54794520547945,5470,2,114
361,"[4, 10, 10, 4, 20]",[48],626,1293,9600,78.9925799086758,5513,9,108
362,"[4, 11, 4, 4, 25]",[48],1552,947,142554,87.8103595890411,4926,7,1016
363,"[4, 11, 4, 5, 24]",[48],1305,984,88992,85.0185502283105,5153,6,896
364,"[4, 11, 4, 6, 23]",[48],1154,1004,84576,83.03724315068493,5093,2,912
365,"[4, 11, 4, 7, 22]",[48],1259,1005,99636,82.61486872146119,5058,6,877
366,"[4, 11, 4, 8, 21]",[48],930,1171,63870,78.48244863013699,5186,6,745
367,"[4, 11, 4, 9, 20]",[48],1163,1349,98790,80.54366438356165,4787,7,871
368,"[4, 11, 5, 4, 24]",[48],1113,965,33696,84.06892123287672,5349,1,618
369,"[4, 11, 5, 5, 23]",[48],1129,975,34968,83.87699771689498,5364,2,632
370,"[4, 11, 5, 6, 22]",[48],928,988,29310,84.36786529680366,5331,0,530
371,"[4, 11, 5, 7, 21]",[48],1014,1127,48000,82.27597031963471,5228,0,687
372,"[4, 11, 5, 8, 20]",[48],1219,1177,41886,80.98173515981735,5003,7,650
373,"[4, 11, 6, 4, 23]",[48],1024,897,20736,85.03281963470319,5235,1,423
374,"[4, 11, 6, 5, 22]",[48],860,1032,19872,82.94449200913242,5445,2,425
375,"[4, 11, 6, 6, 21]",[48],908,1234,22206,83.42893835616438,5281,1,445
376,"[4, 11, 6, 7, 20]",[48],1081,1218,24348,83.23915525114155,4996,8,414
377,"[4, 11, 7, 4, 22]",[48],933,1118,18384,85.14840182648402,5296,4,320
378,"[4, 11, 7, 5, 21]",[48],816,1118,13788,82.40368150684931,5438,3,262
379,"[4, 11, 7, 6, 20]",[48],851,1189,17616,81.52111872146118,5205,12,244
380,"[4, 11, 8, 4, 21]",[48],787,1117,9690,83.12000570776256,5527,1,197
381,"[4, 11, 8, 5, 20]",[48],809,1241,15036,82.13898401826484,5350,14,171
382,"[4, 11, 9, 4, 20]",[48],786,1193,9720,82.79466324200914,5434,6,127
383,"[4, 12, 4, 4, 24]",[48],1220,965,88272,84.61972031963471,5271,2,868
384,"[4, 12, 4, 5, 23]",[48],1278,977,74748,86.11658105022832,4897,9,835
385,"[4, 12, 4, 6, 22]",[48],978,982,64704,80.44734589041096,5292,0,790
386,"[4, 12, 4, 7, 21]",[48],1460,1165,103086,84.0974600456621,4766,22,913
387,"[4, 12, 4, 8, 20]",[48],1320,1168,70548,81.43550228310502,4859,4,829
388,"[4, 12, 5, 4, 23]",[48],1142,1029,40638,85.88470319634703,5135,4,634
389,"[4, 12, 5, 5, 22]",[48],1010,1113,43236,84.5783390410959,5351,1,629
390,"[4, 12, 5, 6, 21]",[48],1101,1086,35736,82.40082762557077,5117,4,606
391,"[4, 12, 5, 7, 20]",[48],1035,1161,34656,78.93621575342465,5121,1,593
392,"[4, 12, 6, 4, 22]",[48],1082,1191,26112,86.912100456621,5164,4,463
393,"[4, 12, 6, 5, 21]",[48],1068,1045,32994,85.04352168949771,5324,2,570
394,"[4, 12, 6, 6, 20]",[48],891,1171,28968,80.03638698630137,5378,0,545
395,"[4, 12, 7, 4, 21]",[48],865,1028,14988,84.03824200913242,5306,0,325
396,"[4, 12, 7, 5, 20]",[48],817,1171,14868,83.35402397260275,5305,3,246
397,"[4, 12, 8, 4, 20]",[48],724,1185,12168,81.95704908675799,5404,5,190
398,"[4, 13, 4, 4, 23]",[48],1484,897,84186,85.98958333333333,4967,5,933
399,"[4, 13, 4, 5, 22]",[48],1290,1021,113580,85.32605593607306,5035,3,976
400,"[4, 13, 4, 6, 21]",[48],1231,1144,111924,81.83147831050228,5134,4,968
401,"[4, 13, 4, 7, 20]",[48],1375,1343,110184,85.16195776255707,4629,15,914
402,"[4, 13, 5, 4, 22]",[48],1229,1101,44190,85.45590753424658,5057,5,701
403,"[4, 13, 5, 5, 21]",[48],1001,1163,33240,81.86358447488584,5277,0,632
404,"[4, 13, 5, 6, 20]",[48],1123,1231,44832,85.3189212328767,5094,2,655
405,"[4, 13, 6, 4, 21]",[48],913,1095,26640,82.16038812785388,5372,0,463
406,"[4, 13, 6, 5, 20]",[48],901,1185,21960,85.01212899543378,5219,0,414
407,"[4, 13, 7, 4, 20]",[48],969,1362,12528,84.65753424657534,5250,1,228
408,"[4, 14, 4, 4, 22]",[48],1337,1057,73632,85.73130707762557,5046,1,869
409,"[4, 14, 4, 5, 21]",[48],1213,1196,79656,83.68364726027397,4901,0,881
410,"[4, 14, 4, 6, 20]",[48],1534,1152,160632,83.90268264840182,4756,68,903
411,"[4, 14, 5, 4, 21]",[48],1011,1072,29088,85.66566780821918,5069,6,491
412,"[4, 14, 5, 5, 20]",[48],1099,1229,38328,85.62642694063926,4959,4,615
413,"[4, 14, 6, 4, 20]",[48],982,1205,23904,82.97160388127854,5286,0,507
414,"[4, 15, 4, 4, 21]",[48],1441,1150,185292,83.74001141552512,4893,17,1172
415,"[4, 15, 4, 5, 20]",[48],1129,1182,87864,85.037100456621,4930,6,828
416,"[4, 15, 5, 4, 20]",[48],1141,1283,40656,85.04637557077626,5005,0,638
417,"[5, 4, 4, 8, 27]",[48],1530,666,118608,79.30436643835617,5090,38,938
418,"[5, 4, 4, 9, 26]",[48],1660,727,111072,79.59260844748859,4967,64,896
419,"[5, 4, 4, 10, 25]",[48],1778,799,151278,77.17394406392694,4915,50,1053
420,"[5, 4, 4, 11, 24]",[48],1685,895,133974,77.35445205479452,4980,36,980
421,"[5, 4, 4, 12, 23]",[48],1457,1006,92154,73.89269406392694,4777,22,780
422,"[5, 4, 4, 13, 22]",[48],1704,1003,142560,72.6541095890411,4662,36,1032
423,"[5, 4, 4, 14, 21]",[48],1423,1201,96876,70.38812785388127,4776,21,806
424,"[5, 4, 4, 15, 20]",[48],1638,1121,131442,69.14526255707763,4568,35,949
425,"[5, 4, 5, 7, 27]",[48],1269,629,43212,80.59146689497717,5347,41,457
426,"[5, 4, 5, 8, 26]",[48],1272,720,42432,79.65610730593608,5339,11,675
427,"[5, 4, 5, 9, 25]",[48],1254,804,42816,78.0693493150685,5132,26,541
428,"[5, 4, 5, 10, 24]",[48],1291,881,44232,75.53438926940639,5165,16,584
429,"[5, 4, 5, 11, 23]",[48],1311,1049,55380,76.43550228310502,4964,18,660
430,"[5, 4, 5, 12, 22]",[48],1337,1136,59016,73.92337328767124,4954,25,641
431,"[5, 4, 5, 13, 21]",[48],1320,1182,60516,72.94306506849315,4859,36,629
432,"[5, 4, 5, 14, 20]",[48],1546,1126,96840,69.66395547945206,4618,55,743
433,"[5, 4, 6, 6, 27]",[48],1168,603,35784,81.36344178082192,5462,30,398
434,"[5, 4, 6, 7, 26]",[48],1330,795,37926,82.07905251141553,5371,40,396
435,"[5, 4, 6, 8, 25]",[48],939,984,27882,78.78067922374429,5446,10,399
436,"[5, 4, 6, 9, 24]",[48],1012,893,21630,77.42365867579909,5344,5,358
437,"[5, 4, 6, 10, 23]",[48],1114,1020,35652,76.59317922374429,5185,34,369
438,"[5, 4, 6, 11, 22]",[48],1323,1034,46626,73.30051369863013,5027,45,452
439,"[5, 4, 6, 12, 21]",[48],1295,1127,46314,72.92166095890411,4949,55,428
440,"[5, 4, 6, 13, 20]",[48],1203,1173,41868,70.82191780821918,4972,26,470
441,"[5, 4, 7, 5, 27]",[48],1074,765,31986,83.04509132420091,5588,40,256
442,"[5, 4, 7, 6, 26]",[48],1093,756,30792,82.13969748858447,5596,34,281
443,"[5, 4, 7, 7, 25]",[48],905,729,22968,78.98330479452055,5542,18,253
444,"[5, 4, 7, 8, 24]",[48],934,937,21744,78.84203767123287,5415,22,222
445,"[5, 4, 7, 9, 23]",[48],1078,916,33558,75.21974885844749,5307,50,199
446,"[5, 4, 7, 10, 22]",[48],1059,1084,28122,76.34417808219179,5309,24,280
447,"[5, 4, 7, 11, 21]",[48],1023,1099,31014,73.95262557077625,5202,23,352
448,"[5, 4, 7, 12, 20]",[48],1001,1161,25284,71.19791666666667,5080,23,276
449,"[5, 4, 8, 4, 27]",[48],1061,725,28416,81.93635844748859,5667,34,221
450,"[5, 4, 8, 5, 26]",[48],1015,563,24642,79.87799657534246,5567,36,155
451,"[5, 4, 8, 6, 25]",[48],934,749,22452,80.34531963470319,5600,28,175
452,"[5, 4, 8, 7, 24]",[48],985,879,27948,78.4931506849315,5587,39,177
453,"[5, 4, 8, 8, 23]",[48],884,1046,19494,78.41395547945206,5439,27,126
454,"[5, 4, 8, 9, 22]",[48],913,1087,21228,75.90468036529681,5378,29,137
455,"[5, 4, 8, 10, 21]",[48],825,1236,20016,73.22417237442922,5352,21,200
456,"[5, 4, 8, 11, 20]",[48],1070,1198,35064,73.04509132420091,5164,56,193
457,"[5, 4, 9, 4, 26]",[48],949,730,16872,80.94534817351598,5738,13,156
458,"[5, 4, 9, 5, 25]",[48],941,743,23208,80.17337328767124,5492,28,166
459,"[5, 4, 9, 6, 24]",[48],970,905,21672,79.16024543378995,5611,33,113
460,"[5, 4, 9, 7, 23]",[48],920,955,27420,78.22203196347031,5508,35,144
461,"[5, 4, 9, 8, 22]",[48],911,1185,23082,77.46575342465754,5406,24,168
462,"[5, 4, 9, 9, 21]",[48],832,1230,15762,74.08390410958904,5299,14,110
463,"[5, 4, 9, 10, 20]",[48],998,1272,28980,73.18707191780823,5256,52,95
464,"[5, 4, 10, 4, 25]",[48],983,823,19104,80.38955479452055,5597,18,135
465,"[5, 4, 10, 5, 24]",[48],713,892,14832,78.27696917808218,5816,12,135
466,"[5, 4, 10, 6, 23]",[48],780,927,15666,76.95490867579909,5680,22,88
467,"[5, 4, 10, 7, 22]",[48],696,1059,15672,75.54366438356165,5718,11,111
468,"[5, 4, 10, 8, 21]",[48],773,1220,22722,72.98658675799086,5095,41,46
469,"[5, 4, 10, 9, 20]",[48],775,1366,13992,74.32006278538813,5322,15,93
470,"[5, 4, 11, 4, 24]",[48],895,924,16104,77.2716894977169,5561,21,89
471,"[5, 4, 11, 5, 23]",[48],757,1003,13728,77.31235730593608,5640,18,69
472,"[5, 4, 11, 6, 22]",[48],781,1027,17112,75.31606735159816,5399,19,79
473,"[5, 4, 11, 7, 21]",[48],663,1131,9864,73.8812785388128,5677,6,77
474,"[5, 4, 11, 8, 20]",[48],849,1143,22152,72.31449771689498,5504,38,51
475,"[5, 4, 12, 4, 23]",[48],885,978,28020,75.11486872146119,5506,39,73
476,"[5, 4, 12, 5, 22]",[48],793,1096,14310,75.12271689497717,5544,16,68
477,"[5, 4, 12, 6, 21]",[48],787,1154,19986,73.74286529680364,5450,28,64
478,"[5, 4, 12, 7, 20]",[48],835,1196,22596,72.87885273972603,5288,31,64
479,"[5, 4, 13, 4, 22]",[48],827,1026,16512,74.62043378995433,5447,9,101
480,"[5, 4, 13, 5, 21]",[48],794,1150,15396,72.33090753424658,5421,18,58
481,"[5, 4, 13, 6, 20]",[48],912,1333,24288,72.6890696347032,5173,42,47
482,"[5, 4, 14, 4, 21]",[48],986,1224,19470,72.931649543379,5289,18,95
483,"[5, 4, 14, 5, 20]",[48],835,1214,18066,71.55679223744292,5313,15,77
484,"[5, 4, 15, 4, 20]",[48],1093,1196,40032,71.80436643835615,5010,70,88
485,"[5, 5, 4, 7, 27]",[48],1335,707,107118,81.31920662100457,5425,10,890
486,"[5, 5, 4, 8, 26]",[48],1502,704,102696,80.74985730593608,5051,15,864
487,"[5, 5, 4, 9, 25]",[48],1526,918,145278,79.13670091324201,4961,49,975
488,"[5, 5, 4, 10, 24]",[48],1483,799,105342,79.41709474885845,4964,40,847
489,"[5, 5, 4, 11, 23]",[48],1316,976,77130,73.50171232876713,5053,14,774
490,"[5, 5, 4, 12, 22]",[48],1618,1008,78120,73.92622716894978,4671,26,782
491,"[5, 5, 4, 13, 21]",[48],1345,951,77436,72.80465182648402,4914,8,836
492,"[5, 5, 4, 14, 20]",[48],1508,1236,115296,71.95490867579909,4590,20,904
493,"[5, 5, 5, 6, 27]",[48],1307,762,47304,82.45148401826484,5359,12,645
494,"[5, 5, 5, 7, 26]",[48],1406,743,50118,82.42009132420091,5332,32,620
495,"[5, 5, 5, 8, 25]",[48],1251,864,46758,80.84546232876713,5195,11,610
496,"[5, 5, 5, 9, 24]",[48],1312,915,64848,79.6546803652968,5091,29,688
497,"[5, 5, 5, 10, 23]",[48],1075,1001,38760,76.19506278538812,5239,5,590
498,"[5, 5, 5, 11, 22]",[48],1413,990,63252,76.03167808219177,4880,39,652
499,"[5, 5, 5, 12, 21]",[48],1187,1140,44622,73.12571347031962,4884,4,594
500,"[5, 5, 5, 13, 20]",[48],1376,1217,54624,73.64155251141553,4810,42,576
501,"[5, 5, 6, 5, 27]",[48],1341,662,46440,83.89340753424658,5387,41,503
502,"[5, 5, 6, 6, 26]",[48],1206,763,37728,83.21418378995433,5478,22,482
503,"[5, 5, 6, 7, 25]",[48],1160,773,33972,82.0333904109589,5438,23,378
504,"[5, 5, 6, 8, 24]",[48],993,943,37998,78.31977739726027,5349,25,473
505,"[5, 5, 6, 9, 23]",[48],1020,882,25296,76.71875,5423,15,384
506,"[5, 5, 6, 10, 22]",[48],1124,1106,41340,75.13484589041096,5199,35,445
507,"[5, 5, 6, 11, 21]",[48],1085,1192,34332,74.6710901826484,4934,18,411
508,"[5, 5, 6, 12, 20]",[48],953,1245,22698,71.3035102739726,5211,10,381
509,"[5, 5, 7, 4, 27]",[48],1167,649,28596,84.10530821917808,5572,24,317
510,"[5, 5, 7, 5, 26]",[48],1162,741,29292,82.82248858447488,5577,30,352
511,"[5, 5, 7, 6, 25]",[48],1077,874,27096,82.12756849315068,5448,28,277
512,"[5, 5, 7, 7, 24]",[48],896,931,18168,80.01498287671232,5461,11,263
513,"[5, 5, 7, 8, 23]",[48],930,952,23376,78.06221461187215,5417,23,229
514,"[5, 5, 7, 9, 22]",[48],721,983,10530,75.49728881278538,5519,1,220
515,"[5, 5, 7, 10, 21]",[48],973,1114,31632,74.26655251141553,5264,28,304
516,"[5, 5, 7, 11, 20]",[48],665,1276,10464,72.25099885844749,5439,4,198
517,"[5, 5, 8, 4, 26]",[48],1071,869,19518,83.33333333333334,5587,14,232
518,"[5, 5, 8, 5, 25]",[48],850,874,11808,80.94320776255708,5643,6,137
519,"[5, 5, 8, 6, 24]",[48],970,971,19464,81.37628424657535,5540,17,185
520,"[5, 5, 8, 7, 23]",[48],964,979,20400,79.45776255707763,5346,21,189
521,"[5, 5, 8, 8, 22]",[48],843,1085,15456,77.92879566210046,5465,20,148
522,"[5, 5, 8, 9, 21]",[48],951,1210,25188,75.1027397260274,5396,27,229
523,"[5, 5, 8, 10, 20]",[48],679,1184,7746,72.65981735159818,5505,1,153
524,"[5, 5, 9, 4, 25]",[48],932,701,17472,80.87471461187215,5578,17,155
525,"[5, 5, 9, 5, 24]",[48],831,932,16728,80.90182648401827,5574,16,131
526,"[5, 5, 9, 6, 23]",[48],623,909,8664,76.65810502283105,5776,5,106
527,"[5, 5, 9, 7, 22]",[48],715,1132,13392,77.71118721461188,5642,10,133
528,"[5, 5, 9, 8, 21]",[48],775,1236,15288,76.21004566210046,5455,9,142
529,"[5, 5, 9, 9, 20]",[48],749,1209,16584,75.02497146118722,5416,20,147
530,"[5, 5, 10, 4, 24]",[48],799,991,10968,80.0164098173516,5635,8,117
531,"[5, 5, 10, 5, 23]",[48],785,968,16656,78.18849885844749,5608,16,100
532,"[5, 5, 10, 6, 22]",[48],664,1188,9576,77.1318493150685,5478,7,84
533,"[5, 5, 10, 7, 21]",[48],767,1153,19002,76.17437214611871,5505,22,84
534,"[5, 5, 10, 8, 20]",[48],749,1293,19350,73.23772831050228,5306,28,71
535,"[5, 5, 11, 4, 23]",[48],962,999,20640,78.02654109589041,5349,25,87
536,"[5, 5, 11, 5, 22]",[48],760,1051,12732,76.43550228310502,5502,20,62
537,"[5, 5, 11, 6, 21]",[48],796,1046,13740,75.1070205479452,5533,10,81
538,"[5, 5, 11, 7, 20]",[48],763,1117,19476,72.91095890410959,5321,35,36
539,"[5, 5, 12, 4, 22]",[48],987,1063,21132,76.8564497716895,5333,25,82
540,"[5, 5, 12, 5, 21]",[48],665,1152,10014,75.1954908675799,5511,7,63
541,"[5, 5, 12, 6, 20]",[48],771,1255,14610,74.87086187214612,5355,18,68
542,"[5, 5, 13, 4, 21]",[48],912,1143,15030,74.81235730593608,5385,14,84
543,"[5, 5, 13, 5, 20]",[48],665,1227,9096,73.93193493150685,5353,10,49
544,"[5, 5, 14, 4, 20]",[48],885,1202,18624,73.53881278538813,5368,23,71
545,"[5, 6, 4, 6, 27]",[48],1531,692,120738,83.85416666666666,4997,26,976
546,"[5, 6, 4, 7, 26]",[48],1676,822,111348,83.79780251141553,4860,34,958
547,"[5, 6, 4, 8, 25]",[48],1480,864,77142,81.20291095890411,4963,14,829
548,"[5, 6, 4, 9, 24]",[48],1326,858,104526,78.5687785388128,5008,27,811
549,"[5, 6, 4, 10, 23]",[48],1375,1030,113934,76.65596461187215,4906,28,880
550,"[5, 6, 4, 11, 22]",[48],1422,1159,92964,75.26398401826484,4866,5,937
551,"[5, 6, 4, 12, 21]",[48],1445,1156,91056,73.93835616438355,4654,28,832
552,"[5, 6, 4, 13, 20]",[48],1303,1153,96138,71.91923515981735,4874,11,887
553,"[5, 6, 5, 5, 27]",[48],1244,662,43608,83.30907534246576,5467,8,615
554,"[5, 6, 5, 6, 26]",[48],1088,919,53472,83.74215182648402,5484,5,679
555,"[5, 6, 5, 7, 25]",[48],1111,817,41070,82.01840753424658,5427,5,644
556,"[5, 6, 5, 8, 24]",[48],1329,921,70872,81.31207191780821,5044,33,659
557,"[5, 6, 5, 9, 23]",[48],1187,1016,72588,78.01369863013699,5209,9,726
558,"[5, 6, 5, 10, 22]",[48],1358,1185,44400,77.51284246575342,4896,29,566
559,"[5, 6, 5, 11, 21]",[48],1327,1189,60360,76.18792808219177,5000,29,649
560,"[5, 6, 5, 12, 20]",[48],1253,1245,51252,74.31792237442923,5010,23,620
561,"[5, 6, 6, 4, 27]",[48],1200,744,26088,86.0709189497717,5456,2,452
562,"[5, 6, 6, 5, 26]",[48],960,703,19224,83.47959474885845,5554,4,370
563,"[5, 6, 6, 6, 25]",[48],1125,900,34488,83.00727739726027,5481,25,437
564,"[5, 6, 6, 7, 24]",[48],1074,978,32946,81.5318207762557,5284,22,426
565,"[5, 6, 6, 8, 23]",[48],993,990,23916,78.85844748858447,5397,9,381
566,"[5, 6, 6, 9, 22]",[48],1069,1147,31800,78.7378710045662,5201,14,468
567,"[5, 6, 6, 10, 21]",[48],999,1152,33060,76.90282534246575,5183,15,438
568,"[5, 6, 6, 11, 20]",[48],1095,1111,29784,75.89683219178082,5170,5,461
569,"[5, 6, 7, 4, 26]",[48],1145,722,32976,83.86415525114155,5424,38,283
570,"[5, 6, 7, 5, 25]",[48],1041,754,21288,82.43792808219177,5462,21,231
571,"[5, 6, 7, 6, 24]",[48],899,950,19056,82.28595890410959,5684,10,300
572,"[5, 6, 7, 7, 23]",[48],816,1035,14184,81.42123287671232,5508,3,271
573,"[5, 6, 7, 8, 22]",[48],885,1049,15672,78.82491438356163,5417,6,240
574,"[5, 6, 7, 9, 21]",[48],861,1230,22326,76.03667237442923,5381,22,252
575,"[5, 6, 7, 10, 20]",[48],853,1235,18834,74.28510273972603,5297,7,248
576,"[5, 6, 8, 4, 25]",[48],1073,773,23802,82.8845605022831,5497,25,247
577,"[5, 6, 8, 5, 24]",[48],768,821,19092,80.37599885844749,5708,16,191
578,"[5, 6, 8, 6, 23]",[48],833,1010,14640,79.83162100456622,5377,10,184
579,"[5, 6, 8, 7, 22]",[48],815,1046,19272,79.32719748858447,5457,18,207
580,"[5, 6, 8, 8, 21]",[48],835,1144,14856,77.28310502283105,5471,9,186
581,"[5, 6, 8, 9, 20]",[48],853,1228,17622,75.69135273972603,5217,16,174
582,"[5, 6, 9, 4, 24]",[48],900,878,19446,81.95633561643835,5541,16,129
583,"[5, 6, 9, 5, 23]",[48],789,931,11430,80.28324771689498,5612,3,153
584,"[5, 6, 9, 6, 22]",[48],747,1075,11640,79.43493150684931,5517,9,135
585,"[5, 6, 9, 7, 21]",[48],894,1240,19716,77.97873858447488,5348,29,88
586,"[5, 6, 9, 8, 20]",[48],923,1262,20976,77.2267408675799,5365,22,178
587,"[5, 6, 10, 4, 23]",[48],885,1022,11658,80.10630707762557,5521,6,115
588,"[5, 6, 10, 5, 22]",[48],744,1080,15144,78.8898401826484,5497,12,121
589,"[5, 6, 10, 6, 21]",[48],804,1170,17352,78.76569634703196,5467,20,97
590,"[5, 6, 10, 7, 20]",[48],615,1170,11958,76.37699771689498,5556,13,81
591,"[5, 6, 11, 4, 22]",[48],769,1152,8592,78.60302511415526,5499,3,99
592,"[5, 6, 11, 5, 21]",[48],577,1117,5664,76.5810502283105,5685,3,66
593,"[5, 6, 11, 6, 20]",[48],776,1261,14232,75.31107305936074,5340,17,71
594,"[5, 6, 12, 4, 21]",[48],883,1142,18006,76.9656107305936,5338,22,82
595,"[5, 6, 12, 5, 20]",[48],686,1208,8976,76.9078196347032,5420,8,63
596,"[5, 6, 13, 4, 20]",[48],861,1252,12072,74.94006849315068,5318,9,90
597,"[5, 7, 4, 5, 27]",[48],1304,622,114486,83.2769691780822,5381,12,919
598,"[5, 7, 4, 6, 26]",[48],1329,747,125340,84.27511415525115,5383,16,1010
599,"[5, 7, 4, 7, 25]",[48],1551,877,96960,84.0603595890411,5117,15,921
600,"[5, 7, 4, 8, 24]",[48],1452,848,112428,79.90011415525115,5056,32,885
601,"[5, 7, 4, 9, 23]",[48],1313,1081,92280,80.78695776255708,5069,1,883
602,"[5, 7, 4, 10, 22]",[48],1265,1034,77544,77.45148401826484,5004,5,829
603,"[5, 7, 4, 11, 21]",[48],1491,1113,133644,74.91509703196347,4703,22,981
604,"[5, 7, 4, 12, 20]",[48],1339,1145,76176,74.46989155251141,4660,6,797
605,"[5, 7, 5, 4, 27]",[48],1259,785,39396,85.73487442922374,5387,4,635
606,"[5, 7, 5, 5, 26]",[48],1058,832,37524,83.7892408675799,5437,12,557
607,"[5, 7, 5, 6, 25]",[48],1095,870,34548,81.63955479452055,5414,5,575
608,"[5, 7, 5, 7, 24]",[48],1263,970,40704,82.99800228310502,5221,13,594
609,"[5, 7, 5, 8, 23]",[48],1207,909,38580,82.12828196347031,5097,16,564
610,"[5, 7, 5, 9, 22]",[48],1279,1027,54744,78.72288812785388,4987,23,677
611,"[5, 7, 5, 10, 21]",[48],1029,1054,32832,75.74486301369862,5151,3,599
612,"[5, 7, 5, 11, 20]",[48],1281,1207,52044,75.38527397260275,4953,26,647
613,"[5, 7, 6, 4, 26]",[48],1174,803,27882,85.92394406392694,5477,11,449
614,"[5, 7, 6, 5, 25]",[48],1007,841,24204,84.61258561643835,5441,8,431
615,"[5, 7, 6, 6, 24]",[48],968,941,29148,81.7579908675799,5393,10,445
616,"[5, 7, 6, 7, 23]",[48],1041,1033,27024,81.3363299086758,5355,12,459
